1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002B917221
Is Mission Active?  true
Mission Start:  Fri Sep 07 19:11:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  4672
Total Samples:  40829
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-09-23, 7:11:00 PM,C,12
2018-09-23, 8:11:00 PM,C,12
2018-09-23, 9:11:00 PM,C,12
2018-09-23, 10:11:00 PM,C,11.5
2018-09-23, 11:11:00 PM,C,11.5
2018-09-24, 12:11:00 AM,C,11.5
2018-09-24, 1:11:00 AM,C,11.5
2018-09-24, 2:11:00 AM,C,11.5
2018-09-24, 3:11:00 AM,C,11.5
2018-09-24, 4:11:00 AM,C,11.5
2018-09-24, 5:11:00 AM,C,11.5
2018-09-24, 6:11:00 AM,C,11.5
2018-09-24, 7:11:00 AM,C,11
2018-09-24, 8:11:00 AM,C,11
2018-09-24, 9:11:00 AM,C,11.5
2018-09-24, 10:11:00 AM,C,13.5
2018-09-24, 11:11:00 AM,C,12
2018-09-24, 12:11:00 PM,C,12
2018-09-24, 1:11:00 PM,C,12
2018-09-24, 2:11:00 PM,C,12
2018-09-24, 3:11:00 PM,C,12
2018-09-24, 4:11:00 PM,C,12.5
2018-09-24, 5:11:00 PM,C,15.5
2018-09-24, 6:11:00 PM,C,14
2018-09-24, 7:11:00 PM,C,13
2018-09-24, 8:11:00 PM,C,12.5
2018-09-24, 9:11:00 PM,C,11
2018-09-24, 10:11:00 PM,C,10
2018-09-24, 11:11:00 PM,C,12
2018-09-25, 12:11:00 AM,C,12
2018-09-25, 1:11:00 AM,C,12
2018-09-25, 2:11:00 AM,C,12
2018-09-25, 3:11:00 AM,C,12
2018-09-25, 4:11:00 AM,C,12
2018-09-25, 5:11:00 AM,C,11.5
2018-09-25, 6:11:00 AM,C,11.5
2018-09-25, 7:11:00 AM,C,11
2018-09-25, 8:11:00 AM,C,11
2018-09-25, 9:11:00 AM,C,11.5
2018-09-25, 10:11:00 AM,C,12.5
2018-09-25, 11:11:00 AM,C,12.5
2018-09-25, 12:11:00 PM,C,12
2018-09-25, 1:11:00 PM,C,12
2018-09-25, 2:11:00 PM,C,12
2018-09-25, 3:11:00 PM,C,12
2018-09-25, 4:11:00 PM,C,12.5
2018-09-25, 5:11:00 PM,C,13
2018-09-25, 6:11:00 PM,C,12.5
2018-09-25, 7:11:00 PM,C,11.5
2018-09-25, 8:11:00 PM,C,10.5
2018-09-25, 9:11:00 PM,C,10
2018-09-25, 10:11:00 PM,C,9.5
2018-09-25, 11:11:00 PM,C,11
2018-09-26, 12:11:00 AM,C,11.5
2018-09-26, 1:11:00 AM,C,11.5
2018-09-26, 2:11:00 AM,C,11.5
2018-09-26, 3:11:00 AM,C,11.5
2018-09-26, 4:11:00 AM,C,11.5
2018-09-26, 5:11:00 AM,C,11.5
2018-09-26, 6:11:00 AM,C,10
2018-09-26, 7:11:00 AM,C,9
2018-09-26, 8:11:00 AM,C,8.5
2018-09-26, 9:11:00 AM,C,9
2018-09-26, 10:11:00 AM,C,10
2018-09-26, 11:11:00 AM,C,11
2018-09-26, 12:11:00 PM,C,12
2018-09-26, 1:11:00 PM,C,12
2018-09-26, 2:11:00 PM,C,12
2018-09-26, 3:11:00 PM,C,12
2018-09-26, 4:11:00 PM,C,12
2018-09-26, 5:11:00 PM,C,12
2018-09-26, 6:11:00 PM,C,12
2018-09-26, 7:11:00 PM,C,11.5
2018-09-26, 8:11:00 PM,C,10.5
2018-09-26, 9:11:00 PM,C,9.5
2018-09-26, 10:11:00 PM,C,9
