1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-05, 4:23:00 PM,C,8
2019-01-05, 5:23:00 PM,C,6.5
2019-01-05, 6:23:00 PM,C,6
2019-01-05, 7:23:00 PM,C,5.5
2019-01-05, 8:23:00 PM,C,5.5
2019-01-05, 9:23:00 PM,C,5
2019-01-05, 10:23:00 PM,C,7
2019-01-05, 11:23:00 PM,C,7.5
2019-01-06, 12:23:00 AM,C,8
2019-01-06, 1:23:00 AM,C,8
2019-01-06, 2:23:00 AM,C,8
2019-01-06, 3:23:00 AM,C,8
2019-01-06, 4:23:00 AM,C,8
2019-01-06, 5:23:00 AM,C,8
2019-01-06, 6:23:00 AM,C,7
2019-01-06, 7:23:00 AM,C,6.5
2019-01-06, 8:23:00 AM,C,7.5
2019-01-06, 9:23:00 AM,C,7.5
2019-01-06, 10:23:00 AM,C,8
2019-01-06, 11:23:00 AM,C,8
2019-01-06, 12:23:00 PM,C,8
2019-01-06, 1:23:00 PM,C,8
2019-01-06, 2:23:00 PM,C,8
2019-01-06, 3:23:00 PM,C,8
2019-01-06, 4:23:00 PM,C,8
2019-01-06, 5:23:00 PM,C,6.5
2019-01-06, 6:23:00 PM,C,5.5
2019-01-06, 7:23:00 PM,C,5
2019-01-06, 8:23:00 PM,C,4
2019-01-06, 9:23:00 PM,C,3.5
2019-01-06, 10:23:00 PM,C,2
2019-01-06, 11:23:00 PM,C,6.5
2019-01-07, 12:23:00 AM,C,7.5
2019-01-07, 1:23:00 AM,C,8
2019-01-07, 2:23:00 AM,C,8
2019-01-07, 3:23:00 AM,C,8
2019-01-07, 4:23:00 AM,C,8
2019-01-07, 5:23:00 AM,C,7.5
