Date,Time,slev_m
25/06/2019,10:00,2.23
25/06/2019,11:00,2.233
25/06/2019,12:00,2.194
25/06/2019,13:00,2.096
25/06/2019,14:00,1.945
25/06/2019,15:00,1.811
25/06/2019,16:00,1.768
25/06/2019,17:00,1.847
25/06/2019,18:00,2.043
25/06/2019,19:00,2.33
25/06/2019,20:00,2.672
25/06/2019,21:00,3.037
25/06/2019,22:00,3.353
25/06/2019,23:00,3.534
26/06/2019,0:00,3.548
26/06/2019,1:00,3.416
26/06/2019,2:00,3.149
26/06/2019,3:00,2.777
26/06/2019,4:00,2.392
26/06/2019,5:00,2.085
26/06/2019,6:00,1.883
26/06/2019,7:00,1.785
26/06/2019,8:00,1.804
26/06/2019,9:00,1.927
26/06/2019,10:00,2.086
26/06/2019,11:00,2.216
26/06/2019,12:00,2.303
26/06/2019,13:00,2.338
26/06/2019,14:00,2.292
26/06/2019,15:00,2.182
26/06/2019,16:00,2.083
26/06/2019,17:00,2.059
26/06/2019,18:00,2.136
26/06/2019,19:00,2.316
26/06/2019,20:00,2.571
26/06/2019,21:00,2.872
26/06/2019,22:00,3.188
26/06/2019,23:00,3.447
27/06/2019,0:00,3.553
27/06/2019,1:00,3.481
27/06/2019,2:00,3.254
27/06/2019,3:00,2.9
27/06/2019,4:00,2.47
27/06/2019,5:00,2.059
27/06/2019,6:00,1.744
27/06/2019,7:00,1.558
27/06/2019,8:00,1.517
27/06/2019,9:00,1.623
27/06/2019,10:00,1.832
27/06/2019,11:00,2.072
27/06/2019,12:00,2.292
27/06/2019,13:00,2.469
27/06/2019,14:00,2.56
27/06/2019,15:00,2.538
27/06/2019,16:00,2.446
27/06/2019,17:00,2.363
27/06/2019,18:00,2.334
27/06/2019,19:00,2.388
27/06/2019,20:00,2.539
27/06/2019,21:00,2.763
27/06/2019,22:00,3.029
27/06/2019,23:00,3.302
28/06/2019,0:00,3.494
28/06/2019,1:00,3.513
28/06/2019,2:00,3.339
28/06/2019,3:00,3.01
28/06/2019,4:00,2.572
28/06/2019,5:00,2.092
28/06/2019,6:00,1.659
28/06/2019,7:00,1.349
28/06/2019,8:00,1.217
28/06/2019,9:00,1.278
28/06/2019,10:00,1.495
28/06/2019,11:00,1.798
28/06/2019,12:00,2.131
28/06/2019,13:00,2.453
28/06/2019,14:00,2.705
28/06/2019,15:00,2.819
28/06/2019,16:00,2.797
28/06/2019,17:00,2.714
28/06/2019,18:00,2.63
28/06/2019,19:00,2.574
28/06/2019,20:00,2.593
28/06/2019,21:00,2.723
28/06/2019,22:00,2.929
28/06/2019,23:00,3.163
29/06/2019,0:00,3.379
29/06/2019,1:00,3.491
29/06/2019,2:00,3.411
29/06/2019,3:00,3.127
29/06/2019,4:00,2.692
29/06/2019,5:00,2.177
29/06/2019,6:00,1.655
29/06/2019,7:00,1.211
29/06/2019,8:00,0.937
29/06/2019,9:00,0.901
29/06/2019,10:00,1.094
29/06/2019,11:00,1.425
29/06/2019,12:00,1.822
29/06/2019,13:00,2.259
29/06/2019,14:00,2.678
29/06/2019,15:00,2.971
29/06/2019,16:00,3.074
29/06/2019,17:00,3.043
29/06/2019,18:00,2.965
29/06/2019,19:00,2.859
29/06/2019,20:00,2.758
29/06/2019,21:00,2.754
29/06/2019,22:00,2.887
29/06/2019,23:00,3.083
30/06/2019,0:00,3.271
30/06/2019,1:00,3.417
30/06/2019,2:00,3.444
30/06/2019,3:00,3.26
30/06/2019,4:00,2.859
30/06/2019,5:00,2.322
30/06/2019,6:00,1.741
30/06/2019,7:00,1.192
30/06/2019,8:00,0.76
30/06/2019,9:00,0.557
30/06/2019,10:00,0.652
30/06/2019,11:00,0.979
30/06/2019,12:00,1.412
30/06/2019,13:00,1.903
30/06/2019,14:00,2.444
30/06/2019,15:00,2.932
30/06/2019,16:00,3.221
30/06/2019,17:00,3.293
30/06/2019,18:00,3.256
30/06/2019,19:00,3.168
30/06/2019,20:00,3.018
30/06/2019,21:00,2.878
30/06/2019,22:00,2.884
30/06/2019,23:00,3.038
01/07/2019,0:00,3.212
01/07/2019,1:00,3.34
01/07/2019,2:00,3.419
01/07/2019,3:00,3.368
01/07/2019,4:00,3.077
01/07/2019,5:00,2.558
01/07/2019,6:00,1.933
01/07/2019,7:00,1.31
01/07/2019,8:00,0.754
01/07/2019,9:00,0.358
01/07/2019,10:00,0.257
01/07/2019,11:00,0.494
01/07/2019,12:00,0.938
01/07/2019,13:00,1.456
01/07/2019,14:00,2.038
01/07/2019,15:00,2.665
01/07/2019,16:00,3.176
01/07/2019,17:00,3.427
01/07/2019,18:00,3.465
01/07/2019,19:00,3.416
01/07/2019,20:00,3.294
01/07/2019,21:00,3.09
01/07/2019,22:00,2.943
01/07/2019,23:00,2.99
02/07/2019,0:00,3.157
02/07/2019,1:00,3.289
02/07/2019,2:00,3.365
02/07/2019,3:00,3.399
02/07/2019,4:00,3.275
02/07/2019,5:00,2.874
02/07/2019,6:00,2.253
02/07/2019,7:00,1.573
02/07/2019,8:00,0.935
02/07/2019,9:00,0.389
02/07/2019,10:00,0.053
02/07/2019,11:00,0.073
02/07/2019,12:00,0.44
02/07/2019,13:00,0.973
02/07/2019,14:00,1.559
02/07/2019,15:00,2.223
02/07/2019,16:00,2.902
02/07/2019,17:00,3.39
02/07/2019,18:00,3.581
02/07/2019,19:00,3.583
02/07/2019,20:00,3.505
02/07/2019,21:00,3.327
02/07/2019,22:00,3.086
02/07/2019,23:00,2.964
03/07/2019,0:00,3.054
03/07/2019,1:00,3.209
03/07/2019,2:00,3.298
03/07/2019,3:00,3.352
03/07/2019,4:00,3.361
03/07/2019,5:00,3.162
03/07/2019,6:00,2.662
03/07/2019,7:00,1.98
03/07/2019,8:00,1.287
03/07/2019,9:00,0.655
03/07/2019,10:00,0.135
03/07/2019,11:00,-0.12
03/07/2019,12:00,0.024
03/07/2019,13:00,0.492
03/07/2019,14:00,1.081
03/07/2019,15:00,1.724
03/07/2019,16:00,2.448
03/07/2019,17:00,3.137
03/07/2019,18:00,3.565
03/07/2019,19:00,3.687
03/07/2019,20:00,3.645
03/07/2019,21:00,3.517
03/07/2019,22:00,3.28
03/07/2019,23:00,3.025
04/07/2019,0:00,2.941
04/07/2019,1:00,3.046
04/07/2019,2:00,3.173
04/07/2019,3:00,3.243
04/07/2019,4:00,3.304
04/07/2019,5:00,3.29
04/07/2019,6:00,3.021
04/07/2019,7:00,2.463
04/07/2019,8:00,1.775
04/07/2019,9:00,1.102
04/07/2019,10:00,0.489
04/07/2019,11:00,0.017
04/07/2019,12:00,-0.14
04/07/2019,13:00,0.113
04/07/2019,14:00,0.643
04/07/2019,15:00,1.263
04/07/2019,16:00,1.949
04/07/2019,17:00,2.706
04/07/2019,18:00,3.359
04/07/2019,19:00,3.701
04/07/2019,20:00,3.749
04/07/2019,21:00,3.654
04/07/2019,22:00,3.464
04/07/2019,23:00,3.177
05/07/2019,0:00,2.92
05/07/2019,1:00,2.855
05/07/2019,2:00,2.948
05/07/2019,3:00,3.052
05/07/2019,4:00,3.13
05/07/2019,5:00,3.206
05/07/2019,6:00,3.166
05/07/2019,7:00,2.856
05/07/2019,8:00,2.302
05/07/2019,9:00,1.657
05/07/2019,10:00,1.023
05/07/2019,11:00,0.45
05/07/2019,12:00,0.053
05/07/2019,13:00,0
05/07/2019,14:00,0.329
05/07/2019,15:00,0.884
05/07/2019,16:00,1.521
05/07/2019,17:00,2.234
05/07/2019,18:00,2.982
05/07/2019,19:00,3.558
05/07/2019,20:00,3.799
05/07/2019,21:00,3.774
05/07/2019,22:00,3.619
05/07/2019,23:00,3.364
06/07/2019,0:00,3.031
06/07/2019,1:00,2.765
06/07/2019,2:00,2.693
06/07/2019,3:00,2.762
06/07/2019,4:00,2.857
06/07/2019,5:00,2.956
06/07/2019,6:00,3.041
06/07/2019,7:00,2.987
06/07/2019,8:00,2.69
06/07/2019,9:00,2.198
06/07/2019,10:00,1.626
06/07/2019,11:00,1.052
06/07/2019,12:00,0.551
06/07/2019,13:00,0.253
06/07/2019,14:00,0.288
06/07/2019,15:00,0.655
06/07/2019,16:00,1.211
06/07/2019,17:00,1.851
06/07/2019,18:00,2.56
06/07/2019,19:00,3.25
06/07/2019,20:00,3.718
06/07/2019,21:00,3.859
06/07/2019,22:00,3.765
06/07/2019,23:00,3.545
07/07/2019,0:00,3.219
07/07/2019,1:00,2.839
07/07/2019,2:00,2.551
07/07/2019,3:00,2.456
07/07/2019,4:00,2.502
07/07/2019,5:00,2.597
07/07/2019,6:00,2.714
07/07/2019,7:00,2.81
07/07/2019,8:00,2.779
07/07/2019,9:00,2.552
07/07/2019,10:00,2.16
07/07/2019,11:00,1.681
07/07/2019,12:00,1.197
07/07/2019,13:00,0.801
07/07/2019,14:00,0.602
07/07/2019,15:00,0.695
07/07/2019,16:00,1.07
07/07/2019,17:00,1.612
07/07/2019,18:00,2.231
07/07/2019,19:00,2.889
07/07/2019,20:00,3.479
07/07/2019,21:00,3.827
07/07/2019,22:00,3.876
07/07/2019,23:00,3.713
08/07/2019,0:00,3.419
08/07/2019,1:00,3.02
08/07/2019,2:00,2.593
08/07/2019,3:00,2.28
08/07/2019,4:00,2.158
08/07/2019,5:00,2.184
08/07/2019,6:00,2.283
08/07/2019,7:00,2.419
08/07/2019,8:00,2.547
08/07/2019,9:00,2.583
08/07/2019,10:00,2.465
08/07/2019,11:00,2.194
08/07/2019,12:00,1.831
08/07/2019,13:00,1.466
08/07/2019,14:00,1.184
08/07/2019,15:00,1.065
08/07/2019,16:00,1.186
08/07/2019,17:00,1.548
08/07/2019,18:00,2.053
08/07/2019,19:00,2.613
08/07/2019,20:00,3.176
08/07/2019,21:00,3.643
08/07/2019,22:00,3.876
08/07/2019,23:00,3.839
09/07/2019,0:00,3.601
09/07/2019,1:00,3.225
09/07/2019,2:00,2.761
09/07/2019,3:00,2.299
09/07/2019,4:00,1.962
09/07/2019,5:00,1.816
09/07/2019,6:00,1.83
09/07/2019,7:00,1.942
09/07/2019,8:00,2.115
09/07/2019,9:00,2.304
09/07/2019,10:00,2.439
09/07/2019,11:00,2.45
09/07/2019,12:00,2.312
09/07/2019,13:00,2.08
09/07/2019,14:00,1.841
09/07/2019,15:00,1.658
09/07/2019,16:00,1.588
09/07/2019,17:00,1.711
09/07/2019,18:00,2.038
09/07/2019,19:00,2.475
09/07/2019,20:00,2.938
09/07/2019,21:00,3.385
09/07/2019,22:00,3.729
09/07/2019,23:00,3.856
10/07/2019,0:00,3.734
10/07/2019,1:00,3.413
10/07/2019,2:00,2.964
10/07/2019,3:00,2.453
10/07/2019,4:00,1.97
10/07/2019,5:00,1.615
10/07/2019,6:00,1.453
10/07/2019,7:00,1.474
10/07/2019,8:00,1.624
10/07/2019,9:00,1.856
10/07/2019,10:00,2.128
10/07/2019,11:00,2.38
10/07/2019,12:00,2.525
10/07/2019,13:00,2.52
10/07/2019,14:00,2.409
10/07/2019,15:00,2.275
10/07/2019,16:00,2.159
10/07/2019,17:00,2.109
10/07/2019,18:00,2.208
10/07/2019,19:00,2.472
10/07/2019,20:00,2.815
10/07/2019,21:00,3.169
10/07/2019,22:00,3.502
10/07/2019,23:00,3.735
11/07/2019,0:00,3.764
11/07/2019,1:00,3.554
11/07/2019,2:00,3.157
11/07/2019,3:00,2.654
11/07/2019,4:00,2.119
11/07/2019,5:00,1.626
11/07/2019,6:00,1.26
11/07/2019,7:00,1.105
11/07/2019,8:00,1.166
11/07/2019,9:00,1.379
11/07/2019,10:00,1.684
11/07/2019,11:00,2.051
11/07/2019,12:00,2.423
11/07/2019,13:00,2.693
11/07/2019,14:00,2.793
11/07/2019,15:00,2.772
11/07/2019,16:00,2.707
11/07/2019,17:00,2.622
11/07/2019,18:00,2.558
11/07/2019,19:00,2.605
11/07/2019,20:00,2.788
11/07/2019,21:00,3.038
11/07/2019,22:00,3.298
11/07/2019,23:00,3.533
12/07/2019,0:00,3.667
12/07/2019,1:00,3.606
12/07/2019,2:00,3.32
12/07/2019,3:00,2.863
12/07/2019,4:00,2.327
12/07/2019,5:00,1.782
12/07/2019,6:00,1.284
12/07/2019,7:00,0.927
12/07/2019,8:00,0.815
12/07/2019,9:00,0.949
12/07/2019,10:00,1.237
12/07/2019,11:00,1.619
12/07/2019,12:00,2.085
12/07/2019,13:00,2.57
12/07/2019,14:00,2.927
12/07/2019,15:00,3.084
12/07/2019,16:00,3.109
12/07/2019,17:00,3.075
12/07/2019,18:00,2.982
12/07/2019,19:00,2.87
12/07/2019,20:00,2.851
12/07/2019,21:00,2.966
12/07/2019,22:00,3.15
12/07/2019,23:00,3.339
13/07/2019,0:00,3.494
13/07/2019,1:00,3.546
13/07/2019,2:00,3.412
13/07/2019,3:00,3.063
13/07/2019,4:00,2.562
13/07/2019,5:00,2.007
13/07/2019,6:00,1.459
13/07/2019,7:00,0.967
13/07/2019,8:00,0.649
13/07/2019,9:00,0.616
13/07/2019,10:00,0.84
13/07/2019,11:00,1.203
13/07/2019,12:00,1.663
13/07/2019,13:00,2.226
13/07/2019,14:00,2.789
13/07/2019,15:00,3.177
13/07/2019,16:00,3.34
13/07/2019,17:00,3.375
13/07/2019,18:00,3.335
13/07/2019,19:00,3.193
13/07/2019,20:00,3.015
13/07/2019,21:00,2.948
13/07/2019,22:00,3.032
13/07/2019,23:00,3.178
14/07/2019,0:00,3.315
14/07/2019,1:00,3.411
14/07/2019,2:00,3.405
14/07/2019,3:00,3.213
14/07/2019,4:00,2.811
14/07/2019,5:00,2.275
14/07/2019,6:00,1.709
14/07/2019,7:00,1.164
14/07/2019,8:00,0.697
14/07/2019,9:00,0.451
14/07/2019,10:00,0.523
14/07/2019,11:00,0.835
14/07/2019,12:00,1.265
14/07/2019,13:00,1.804
14/07/2019,14:00,2.444
14/07/2019,15:00,3.031
14/07/2019,16:00,3.39
14/07/2019,17:00,3.524
14/07/2019,18:00,3.542
14/07/2019,19:00,3.454
14/07/2019,20:00,3.238
14/07/2019,21:00,3.012
14/07/2019,22:00,2.943
14/07/2019,23:00,3.029
15/07/2019,0:00,3.152
15/07/2019,1:00,3.254
15/07/2019,2:00,3.316
15/07/2019,3:00,3.27
15/07/2019,4:00,3.025
15/07/2019,5:00,2.57
15/07/2019,6:00,2.008
15/07/2019,7:00,1.44
15/07/2019,8:00,0.909
15/07/2019,9:00,0.493
15/07/2019,10:00,0.349
15/07/2019,11:00,0.53
15/07/2019,12:00,0.918
15/07/2019,13:00,1.41
15/07/2019,14:00,2.019
15/07/2019,15:00,2.696
15/07/2019,16:00,3.248
15/07/2019,17:00,3.538
15/07/2019,18:00,3.625
15/07/2019,19:00,3.597
15/07/2019,20:00,3.432
15/07/2019,21:00,3.149
15/07/2019,22:00,2.925
15/07/2019,23:00,2.893
16/07/2019,0:00,2.989
16/07/2019,1:00,3.094
16/07/2019,2:00,3.182
16/07/2019,3:00,3.231
16/07/2019,4:00,3.146
16/07/2019,5:00,2.837
16/07/2019,6:00,2.337
16/07/2019,7:00,1.766
16/07/2019,8:00,1.208
16/07/2019,9:00,0.706
16/07/2019,10:00,0.372
16/07/2019,11:00,0.349
16/07/2019,12:00,0.631
16/07/2019,13:00,1.078
16/07/2019,14:00,1.624
16/07/2019,15:00,2.28
16/07/2019,16:00,2.942
16/07/2019,17:00,3.409
16/07/2019,18:00,3.613
16/07/2019,19:00,3.641
16/07/2019,20:00,3.542
16/07/2019,21:00,3.297
16/07/2019,22:00,2.992
16/07/2019,23:00,2.817
17/07/2019,0:00,2.831
17/07/2019,1:00,2.926
17/07/2019,2:00,3.024
17/07/2019,3:00,3.119
17/07/2019,4:00,3.153
17/07/2019,5:00,3.008
17/07/2019,6:00,2.636
17/07/2019,7:00,2.114
17/07/2019,8:00,1.554
17/07/2019,9:00,1.02
17/07/2019,10:00,0.574
17/07/2019,11:00,0.351
17/07/2019,12:00,0.455
17/07/2019,13:00,0.816
17/07/2019,14:00,1.304
17/07/2019,15:00,1.892
17/07/2019,16:00,2.56
17/07/2019,17:00,3.154
17/07/2019,18:00,3.508
17/07/2019,19:00,3.621
17/07/2019,20:00,3.579
17/07/2019,21:00,3.402
17/07/2019,22:00,3.106
17/07/2019,23:00,2.829
18/07/2019,0:00,2.72
18/07/2019,1:00,2.76
18/07/2019,2:00,2.849
18/07/2019,3:00,2.956
18/07/2019,4:00,3.059
18/07/2019,5:00,3.052
18/07/2019,6:00,2.835
18/07/2019,7:00,2.424
18/07/2019,8:00,1.912
18/07/2019,9:00,1.382
18/07/2019,10:00,0.89
18/07/2019,11:00,0.534
18/07/2019,12:00,0.447
18/07/2019,13:00,0.663
18/07/2019,14:00,1.075
18/07/2019,15:00,1.59
18/07/2019,16:00,2.201
18/07/2019,17:00,2.837
18/07/2019,18:00,3.321
18/07/2019,19:00,3.548
18/07/2019,20:00,3.572
18/07/2019,21:00,3.457
18/07/2019,22:00,3.215
18/07/2019,23:00,2.908
19/07/2019,0:00,2.687
19/07/2019,1:00,2.629
19/07/2019,2:00,2.675
19/07/2019,3:00,2.765
19/07/2019,4:00,2.888
19/07/2019,5:00,2.976
19/07/2019,6:00,2.905
19/07/2019,7:00,2.632
19/07/2019,8:00,2.222
19/07/2019,9:00,1.747
19/07/2019,10:00,1.261
19/07/2019,11:00,0.84
19/07/2019,12:00,0.609
19/07/2019,13:00,0.659
19/07/2019,14:00,0.957
19/07/2019,15:00,1.395
19/07/2019,16:00,1.926
19/07/2019,17:00,2.533
19/07/2019,18:00,3.089
19/07/2019,19:00,3.433
19/07/2019,20:00,3.538
19/07/2019,21:00,3.48
19/07/2019,22:00,3.3
19/07/2019,23:00,3.016
20/07/2019,0:00,2.728
20/07/2019,1:00,2.56
20/07/2019,2:00,2.53
20/07/2019,3:00,2.577
20/07/2019,4:00,2.677
20/07/2019,5:00,2.804
20/07/2019,6:00,2.851
20/07/2019,7:00,2.721
20/07/2019,8:00,2.433
20/07/2019,9:00,2.058
20/07/2019,10:00,1.634
20/07/2019,11:00,1.21
20/07/2019,12:00,0.895
20/07/2019,13:00,0.803
20/07/2019,14:00,0.965
20/07/2019,15:00,1.309
20/07/2019,16:00,1.757
20/07/2019,17:00,2.292
20/07/2019,18:00,2.856
20/07/2019,19:00,3.292
20/07/2019,20:00,3.49
20/07/2019,21:00,3.489
20/07/2019,22:00,3.364
20/07/2019,23:00,3.129
21/07/2019,0:00,2.821
21/07/2019,1:00,2.559
21/07/2019,2:00,2.431
21/07/2019,3:00,2.417
21/07/2019,4:00,2.47
21/07/2019,5:00,2.579
21/07/2019,6:00,2.691
21/07/2019,7:00,2.694
21/07/2019,8:00,2.538
21/07/2019,9:00,2.276
21/07/2019,10:00,1.954
21/07/2019,11:00,1.59
21/07/2019,12:00,1.252
21/07/2019,13:00,1.061
21/07/2019,14:00,1.09
21/07/2019,15:00,1.324
21/07/2019,16:00,1.689
21/07/2019,17:00,2.139
21/07/2019,18:00,2.653
21/07/2019,19:00,3.134
21/07/2019,20:00,3.431
21/07/2019,21:00,3.499
21/07/2019,22:00,3.416
21/07/2019,23:00,3.231
22/07/2019,0:00,2.945
22/07/2019,1:00,2.623
22/07/2019,2:00,2.387
22/07/2019,3:00,2.289
22/07/2019,4:00,2.288
22/07/2019,5:00,2.35
22/07/2019,6:00,2.463
22/07/2019,7:00,2.559
22/07/2019,8:00,2.542
22/07/2019,9:00,2.403
22/07/2019,10:00,2.191
22/07/2019,11:00,1.928
22/07/2019,12:00,1.636
22/07/2019,13:00,1.398
22/07/2019,14:00,1.317
22/07/2019,15:00,1.429
22/07/2019,16:00,1.7
22/07/2019,17:00,2.069
22/07/2019,18:00,2.504
22/07/2019,19:00,2.966
22/07/2019,20:00,3.338
22/07/2019,21:00,3.503
22/07/2019,22:00,3.471
22/07/2019,23:00,3.321
23/07/2019,0:00,3.075
23/07/2019,1:00,2.741
23/07/2019,2:00,2.411
23/07/2019,3:00,2.201
23/07/2019,4:00,2.126
23/07/2019,5:00,2.138
23/07/2019,6:00,2.214
23/07/2019,7:00,2.336
23/07/2019,8:00,2.436
23/07/2019,9:00,2.437
23/07/2019,10:00,2.345
23/07/2019,11:00,2.195
23/07/2019,12:00,1.996
23/07/2019,13:00,1.782
23/07/2019,14:00,1.634
23/07/2019,15:00,1.628
23/07/2019,16:00,1.783
23/07/2019,17:00,2.066
23/07/2019,18:00,2.422
23/07/2019,19:00,2.815
23/07/2019,20:00,3.198
23/07/2019,21:00,3.46
23/07/2019,22:00,3.519
23/07/2019,23:00,3.409
24/07/2019,0:00,3.193
24/07/2019,1:00,2.881
24/07/2019,2:00,2.504
24/07/2019,3:00,2.176
24/07/2019,4:00,1.988
24/07/2019,5:00,1.932
24/07/2019,6:00,1.962
24/07/2019,7:00,2.065
24/07/2019,8:00,2.219
24/07/2019,9:00,2.351
24/07/2019,10:00,2.402
24/07/2019,11:00,2.376
24/07/2019,12:00,2.293
24/07/2019,13:00,2.161
24/07/2019,14:00,2.015
24/07/2019,15:00,1.929
24/07/2019,16:00,1.96
24/07/2019,17:00,2.129
24/07/2019,18:00,2.4
24/07/2019,19:00,2.717
24/07/2019,20:00,3.047
24/07/2019,21:00,3.346
24/07/2019,22:00,3.514
24/07/2019,23:00,3.488
25/07/2019,0:00,3.304
25/07/2019,1:00,3.016
25/07/2019,2:00,2.638
25/07/2019,3:00,2.232
25/07/2019,4:00,1.91
25/07/2019,5:00,1.737
25/07/2019,6:00,1.7
25/07/2019,7:00,1.765
25/07/2019,8:00,1.919
25/07/2019,9:00,2.127
25/07/2019,10:00,2.317
25/07/2019,11:00,2.442
25/07/2019,12:00,2.496
25/07/2019,13:00,2.481
25/07/2019,14:00,2.404
25/07/2019,15:00,2.305
25/07/2019,16:00,2.25
25/07/2019,17:00,2.292
25/07/2019,18:00,2.448
25/07/2019,19:00,2.681
25/07/2019,20:00,2.94
25/07/2019,21:00,3.202
25/07/2019,22:00,3.427
25/07/2019,23:00,3.516
26/07/2019,0:00,3.41
26/07/2019,1:00,3.149
26/07/2019,2:00,2.786
26/07/2019,3:00,2.352
26/07/2019,4:00,1.924
26/07/2019,5:00,1.604
26/07/2019,6:00,1.443
26/07/2019,7:00,1.436
26/07/2019,8:00,1.562
26/07/2019,9:00,1.791
26/07/2019,10:00,2.068
26/07/2019,11:00,2.337
26/07/2019,12:00,2.553
26/07/2019,13:00,2.69
26/07/2019,14:00,2.73
26/07/2019,15:00,2.687
26/07/2019,16:00,2.615
26/07/2019,17:00,2.57
26/07/2019,18:00,2.597
26/07/2019,19:00,2.714
26/07/2019,20:00,2.895
26/07/2019,21:00,3.097
26/07/2019,22:00,3.303
26/07/2019,23:00,3.463
27/07/2019,0:00,3.474
27/07/2019,1:00,3.289
27/07/2019,2:00,2.951
27/07/2019,3:00,2.516
27/07/2019,4:00,2.033
27/07/2019,5:00,1.585
27/07/2019,6:00,1.262
27/07/2019,7:00,1.117
27/07/2019,8:00,1.165
27/07/2019,9:00,1.376
27/07/2019,10:00,1.688
27/07/2019,11:00,2.045
27/07/2019,12:00,2.408
27/07/2019,13:00,2.724
27/07/2019,14:00,2.928
27/07/2019,15:00,2.994
27/07/2019,16:00,2.969
27/07/2019,17:00,2.91
27/07/2019,18:00,2.854
27/07/2019,19:00,2.839
27/07/2019,20:00,2.907
27/07/2019,21:00,3.045
27/07/2019,22:00,3.21
27/07/2019,23:00,3.369
28/07/2019,0:00,3.463
28/07/2019,1:00,3.4
28/07/2019,2:00,3.142
28/07/2019,3:00,2.73
28/07/2019,4:00,2.225
28/07/2019,5:00,1.697
28/07/2019,6:00,1.228
28/07/2019,7:00,0.902
28/07/2019,8:00,0.791
28/07/2019,9:00,0.92
28/07/2019,10:00,1.225
28/07/2019,11:00,1.619
28/07/2019,12:00,2.062
28/07/2019,13:00,2.53
28/07/2019,14:00,2.931
28/07/2019,15:00,3.166
28/07/2019,16:00,3.233
28/07/2019,17:00,3.214
28/07/2019,18:00,3.153
28/07/2019,19:00,3.056
28/07/2019,20:00,2.985
28/07/2019,21:00,3.021
28/07/2019,22:00,3.147
28/07/2019,23:00,3.289
29/07/2019,0:00,3.402
29/07/2019,1:00,3.438
29/07/2019,2:00,3.317
29/07/2019,3:00,2.994
29/07/2019,4:00,2.505
29/07/2019,5:00,1.933
29/07/2019,6:00,1.366
29/07/2019,7:00,0.878
29/07/2019,8:00,0.559
29/07/2019,9:00,0.505
29/07/2019,10:00,0.73
29/07/2019,11:00,1.128
29/07/2019,12:00,1.598
29/07/2019,13:00,2.133
29/07/2019,14:00,2.697
29/07/2019,15:00,3.146
29/07/2019,16:00,3.37
29/07/2019,17:00,3.42
29/07/2019,18:00,3.395
29/07/2019,19:00,3.3
29/07/2019,20:00,3.138
29/07/2019,21:00,3.028
29/07/2019,22:00,3.071
29/07/2019,23:00,3.208
30/07/2019,0:00,3.33
30/07/2019,1:00,3.403
30/07/2019,2:00,3.405
30/07/2019,3:00,3.244
30/07/2019,4:00,2.856
30/07/2019,5:00,2.289
30/07/2019,6:00,1.66
30/07/2019,7:00,1.064
30/07/2019,8:00,0.566
30/07/2019,9:00,0.269
30/07/2019,10:00,0.295
30/07/2019,11:00,0.624
30/07/2019,12:00,1.102
30/07/2019,13:00,1.644
30/07/2019,14:00,2.269
30/07/2019,15:00,2.9
30/07/2019,16:00,3.345
30/07/2019,17:00,3.524
30/07/2019,18:00,3.541
30/07/2019,19:00,3.483
30/07/2019,20:00,3.319
30/07/2019,21:00,3.094
30/07/2019,22:00,2.984
30/07/2019,23:00,3.067
31/07/2019,0:00,3.217
31/07/2019,1:00,3.318
31/07/2019,2:00,3.38
31/07/2019,3:00,3.377
31/07/2019,4:00,3.183
31/07/2019,5:00,2.723
31/07/2019,6:00,2.089
31/07/2019,7:00,1.427
31/07/2019,8:00,0.817
31/07/2019,9:00,0.318
31/07/2019,10:00,0.068
31/07/2019,11:00,0.195
31/07/2019,12:00,0.623
31/07/2019,13:00,1.166
31/07/2019,14:00,1.775
31/07/2019,15:00,2.474
31/07/2019,16:00,3.127
31/07/2019,17:00,3.518
31/07/2019,18:00,3.625
31/07/2019,19:00,3.588
31/07/2019,20:00,3.461
31/07/2019,21:00,3.213
31/07/2019,22:00,2.952
31/07/2019,23:00,2.878
01/08/2019,0:00,3.004
01/08/2019,1:00,3.156
01/08/2019,2:00,3.255
01/08/2019,3:00,3.34
01/08/2019,4:00,3.347
01/08/2019,5:00,3.111
01/08/2019,6:00,2.588
01/08/2019,7:00,1.92
01/08/2019,8:00,1.254
01/08/2019,9:00,0.641
01/08/2019,10:00,0.161
01/08/2019,11:00,-0.007
01/08/2019,12:00,0.233
01/08/2019,13:00,0.74
01/08/2019,14:00,1.332
01/08/2019,15:00,1.999
01/08/2019,16:00,2.743
01/08/2019,17:00,3.364
01/08/2019,18:00,3.658
01/08/2019,19:00,3.672
01/08/2019,20:00,3.557
01/08/2019,21:00,3.336
01/08/2019,22:00,3.011
01/08/2019,23:00,2.747
02/08/2019,0:00,2.72
02/08/2019,1:00,2.87
02/08/2019,2:00,3.024
02/08/2019,3:00,3.151
02/08/2019,4:00,3.28
02/08/2019,5:00,3.287
02/08/2019,6:00,3.008
02/08/2019,7:00,2.458
02/08/2019,8:00,1.799
02/08/2019,9:00,1.15
02/08/2019,10:00,0.554
02/08/2019,11:00,0.131
02/08/2019,12:00,0.073
02/08/2019,13:00,0.416
02/08/2019,14:00,0.975
02/08/2019,15:00,1.6
02/08/2019,16:00,2.312
02/08/2019,17:00,3.055
02/08/2019,18:00,3.586
02/08/2019,19:00,3.754
02/08/2019,20:00,3.662
02/08/2019,21:00,3.451
02/08/2019,22:00,3.134
02/08/2019,23:00,2.755
03/08/2019,0:00,2.506
03/08/2019,1:00,2.51
03/08/2019,2:00,2.666
03/08/2019,3:00,2.836
03/08/2019,4:00,3.011
03/08/2019,5:00,3.176
