"","Date","Time","SP","Temp"
"62075",2019-03-23,"02:32:00","Pruth",8
"62076",2019-03-23,"03:32:00","Pruth",8
"62077",2019-03-23,"04:32:00","Pruth",8
"62078",2019-03-23,"05:32:00","Pruth",8
"62079",2019-03-23,"06:32:00","Pruth",8
"62080",2019-03-23,"07:32:00","Pruth",7.5
"62081",2019-03-23,"08:32:00","Pruth",6.5
"62082",2019-03-23,"09:32:00","Pruth",7.5
"62083",2019-03-23,"10:32:00","Pruth",10.5
"62084",2019-03-23,"11:32:00","Pruth",8.5
"62085",2019-03-23,"12:32:00","Pruth",8
"62086",2019-03-23,"13:32:00","Pruth",8
"62087",2019-03-23,"14:32:00","Pruth",8.5
"62088",2019-03-23,"15:32:00","Pruth",8.5
"62089",2019-03-23,"16:32:00","Pruth",8.5
"62090",2019-03-23,"17:32:00","Pruth",8
"62091",2019-03-23,"18:32:00","Pruth",8
"62092",2019-03-23,"19:32:00","Pruth",9
"62093",2019-03-23,"20:32:00","Pruth",8.5
"62094",2019-03-23,"21:32:00","Pruth",6
"62095",2019-03-23,"22:32:00","Pruth",5
"62096",2019-03-23,"23:32:00","Pruth",8
"62097",2019-03-24,"00:32:00","Pruth",8
"62098",2019-03-24,"01:32:00","Pruth",8
"62099",2019-03-24,"02:32:00","Pruth",7.5
"62100",2019-03-24,"03:32:00","Pruth",7.5
"62101",2019-03-24,"04:32:00","Pruth",8
"62102",2019-03-24,"05:32:00","Pruth",8
"62103",2019-03-24,"06:32:00","Pruth",8
"62104",2019-03-24,"07:32:00","Pruth",8
"62105",2019-03-24,"08:32:00","Pruth",7.5
"62106",2019-03-24,"09:32:00","Pruth",6.5
"62107",2019-03-24,"10:32:00","Pruth",13.5
"62108",2019-03-24,"11:32:00","Pruth",18.5
"62109",2019-03-24,"12:32:00","Pruth",10
"62110",2019-03-24,"13:32:00","Pruth",8.5
"62111",2019-03-24,"14:32:00","Pruth",8.5
"62112",2019-03-24,"15:32:00","Pruth",8
"62113",2019-03-24,"16:32:00","Pruth",8
"62114",2019-03-24,"17:32:00","Pruth",8
"62115",2019-03-24,"18:32:00","Pruth",8
"62116",2019-03-24,"19:32:00","Pruth",8
"62117",2019-03-24,"20:32:00","Pruth",8.5
"62118",2019-03-24,"21:32:00","Pruth",8.5
"62119",2019-03-24,"22:32:00","Pruth",8.5
"62120",2019-03-24,"23:32:00","Pruth",8
"62121",2019-03-25,"00:32:00","Pruth",8
"62122",2019-03-25,"01:32:00","Pruth",8
"62123",2019-03-25,"02:32:00","Pruth",8
"62124",2019-03-25,"03:32:00","Pruth",8
"62125",2019-03-25,"04:32:00","Pruth",8
"62126",2019-03-25,"05:32:00","Pruth",7.5
"62127",2019-03-25,"06:32:00","Pruth",7.5
"62128",2019-03-25,"07:32:00","Pruth",7.5
"62129",2019-03-25,"08:32:00","Pruth",7.5
"62130",2019-03-25,"09:32:00","Pruth",7
"62131",2019-03-25,"10:32:00","Pruth",9
"62132",2019-03-25,"11:32:00","Pruth",13
"62133",2019-03-25,"12:32:00","Pruth",10
"62134",2019-03-25,"13:32:00","Pruth",9
"62135",2019-03-25,"14:32:00","Pruth",8.5
"62136",2019-03-25,"15:32:00","Pruth",8.5
"62137",2019-03-25,"16:32:00","Pruth",8.5
"62138",2019-03-25,"17:32:00","Pruth",8.5
"62139",2019-03-25,"18:32:00","Pruth",8.5
"62140",2019-03-25,"19:32:00","Pruth",8.5
"62141",2019-03-25,"20:32:00","Pruth",8.5
"62142",2019-03-25,"21:32:00","Pruth",9
"62143",2019-03-25,"22:32:00","Pruth",8
"62144",2019-03-25,"23:32:00","Pruth",8.5
"62145",2019-03-26,"00:32:00","Pruth",8
"62146",2019-03-26,"01:32:00","Pruth",8
"62147",2019-03-26,"02:32:00","Pruth",8
"62148",2019-03-26,"03:32:00","Pruth",8
"62149",2019-03-26,"04:32:00","Pruth",8
"62150",2019-03-26,"05:32:00","Pruth",8
"62151",2019-03-26,"06:32:00","Pruth",8
"62152",2019-03-26,"07:32:00","Pruth",8
"62153",2019-03-26,"08:32:00","Pruth",8
"62154",2019-03-26,"09:32:00","Pruth",8
"62155",2019-03-26,"10:32:00","Pruth",8.5
"62156",2019-03-26,"11:32:00","Pruth",8.5
"62157",2019-03-26,"12:32:00","Pruth",9.5
"62158",2019-03-26,"13:32:00","Pruth",9.5
"62159",2019-03-26,"14:32:00","Pruth",9
"62160",2019-03-26,"15:32:00","Pruth",9
"62161",2019-03-26,"16:32:00","Pruth",9
"62162",2019-03-26,"17:32:00","Pruth",8.5
"62163",2019-03-26,"18:32:00","Pruth",8.5
"62164",2019-03-26,"19:32:00","Pruth",8.5
"62165",2019-03-26,"20:32:00","Pruth",8.5
"62166",2019-03-26,"21:32:00","Pruth",8.5
"62167",2019-03-26,"22:32:00","Pruth",8.5
"62168",2019-03-26,"23:32:00","Pruth",8.5
"62169",2019-03-27,"00:32:00","Pruth",8.5
"62170",2019-03-27,"01:32:00","Pruth",8.5
"62171",2019-03-27,"02:32:00","Pruth",8
"62172",2019-03-27,"03:32:00","Pruth",8
"62173",2019-03-27,"04:32:00","Pruth",8
"62174",2019-03-27,"05:32:00","Pruth",8
"62175",2019-03-27,"06:32:00","Pruth",8.5
"62176",2019-03-27,"07:32:00","Pruth",8
"62177",2019-03-27,"08:32:00","Pruth",8.5
"62178",2019-03-27,"09:32:00","Pruth",8.5
"62179",2019-03-27,"10:32:00","Pruth",8.5
"62180",2019-03-27,"11:32:00","Pruth",9
"62181",2019-03-27,"12:32:00","Pruth",10
"62182",2019-03-27,"13:32:00","Pruth",10.5
"62183",2019-03-27,"14:32:00","Pruth",10
"62184",2019-03-27,"15:32:00","Pruth",9.5
"62185",2019-03-27,"16:32:00","Pruth",9
"62186",2019-03-27,"17:32:00","Pruth",9
"62187",2019-03-27,"18:32:00","Pruth",9
"62188",2019-03-27,"19:32:00","Pruth",9
"62189",2019-03-27,"20:32:00","Pruth",9.5
"62190",2019-03-27,"21:32:00","Pruth",9.5
"62191",2019-03-27,"22:32:00","Pruth",9
"62192",2019-03-27,"23:32:00","Pruth",9
"62193",2019-03-28,"00:32:00","Pruth",9
"62194",2019-03-28,"01:32:00","Pruth",9
"62195",2019-03-28,"02:32:00","Pruth",9
"62196",2019-03-28,"03:32:00","Pruth",8.5
"62197",2019-03-28,"04:32:00","Pruth",9
"62198",2019-03-28,"05:32:00","Pruth",8.5
"62199",2019-03-28,"06:32:00","Pruth",9
"62200",2019-03-28,"07:32:00","Pruth",8.5
"62201",2019-03-28,"08:32:00","Pruth",8.5
"62202",2019-03-28,"09:32:00","Pruth",9
"62203",2019-03-28,"10:32:00","Pruth",9
"62204",2019-03-28,"11:32:00","Pruth",9.5
"62205",2019-03-28,"12:32:00","Pruth",10
"62206",2019-03-28,"13:32:00","Pruth",10.5
"62207",2019-03-28,"14:32:00","Pruth",10.5
"62208",2019-03-28,"15:32:00","Pruth",10
"62209",2019-03-28,"16:32:00","Pruth",10
"62210",2019-03-28,"17:32:00","Pruth",9.5
"62211",2019-03-28,"18:32:00","Pruth",9
"62212",2019-03-28,"19:32:00","Pruth",9
"62213",2019-03-28,"20:32:00","Pruth",9
"62214",2019-03-28,"21:32:00","Pruth",9
"62215",2019-03-28,"22:32:00","Pruth",9
"62216",2019-03-28,"23:32:00","Pruth",9
"62217",2019-03-29,"00:32:00","Pruth",9
"62218",2019-03-29,"01:32:00","Pruth",9
"62219",2019-03-29,"02:32:00","Pruth",9
"62220",2019-03-29,"03:32:00","Pruth",8.5
"62221",2019-03-29,"04:32:00","Pruth",8.5
"62222",2019-03-29,"05:32:00","Pruth",8.5
"62223",2019-03-29,"06:32:00","Pruth",8.5
"62224",2019-03-29,"07:32:00","Pruth",8.5
"62225",2019-03-29,"08:32:00","Pruth",8.5
"62226",2019-03-29,"09:32:00","Pruth",8.5
"62227",2019-03-29,"10:32:00","Pruth",9
"62228",2019-03-29,"11:32:00","Pruth",9.5
"62229",2019-03-29,"12:32:00","Pruth",9.5
"62230",2019-03-29,"13:32:00","Pruth",10
"62231",2019-03-29,"14:32:00","Pruth",10.5
"62232",2019-03-29,"15:32:00","Pruth",10.5
"62233",2019-03-29,"16:32:00","Pruth",10
"62234",2019-03-29,"17:32:00","Pruth",9.5
"62235",2019-03-29,"18:32:00","Pruth",8.5
"62236",2019-03-29,"19:32:00","Pruth",8.5
"62237",2019-03-29,"20:32:00","Pruth",9
"62238",2019-03-29,"21:32:00","Pruth",9.5
"62239",2019-03-29,"22:32:00","Pruth",9
"62240",2019-03-29,"23:32:00","Pruth",9
"62241",2019-03-30,"00:32:00","Pruth",8.5
"62242",2019-03-30,"01:32:00","Pruth",8.5
"62243",2019-03-30,"02:32:00","Pruth",8.5
"62244",2019-03-30,"03:32:00","Pruth",9
"62245",2019-03-30,"04:32:00","Pruth",9
"62246",2019-03-30,"05:32:00","Pruth",9
"62247",2019-03-30,"06:32:00","Pruth",9
"62248",2019-03-30,"07:32:00","Pruth",9
"62249",2019-03-30,"08:32:00","Pruth",9
"62250",2019-03-30,"09:32:00","Pruth",9
"62251",2019-03-30,"10:32:00","Pruth",9
"62252",2019-03-30,"11:32:00","Pruth",9
"62253",2019-03-30,"12:32:00","Pruth",9.5
"62254",2019-03-30,"13:32:00","Pruth",10
"62255",2019-03-30,"14:32:00","Pruth",10.5
"62256",2019-03-30,"15:32:00","Pruth",11
"62257",2019-03-30,"16:32:00","Pruth",10.5
"62258",2019-03-30,"17:32:00","Pruth",10
"62259",2019-03-30,"18:32:00","Pruth",9
"62260",2019-03-30,"19:32:00","Pruth",9
"62261",2019-03-30,"20:32:00","Pruth",9
"62262",2019-03-30,"21:32:00","Pruth",9.5
"62263",2019-03-30,"22:32:00","Pruth",9.5
"62264",2019-03-30,"23:32:00","Pruth",9.5
"62265",2019-03-31,"00:32:00","Pruth",9
"62266",2019-03-31,"01:32:00","Pruth",9
"62267",2019-03-31,"02:32:00","Pruth",9
"62268",2019-03-31,"03:32:00","Pruth",9
"62269",2019-03-31,"04:32:00","Pruth",9
"62270",2019-03-31,"05:32:00","Pruth",9
"62271",2019-03-31,"06:32:00","Pruth",9
"62272",2019-03-31,"07:32:00","Pruth",9
"62273",2019-03-31,"08:32:00","Pruth",8.5
"62274",2019-03-31,"09:32:00","Pruth",9
"62275",2019-03-31,"10:32:00","Pruth",9
"62276",2019-03-31,"11:32:00","Pruth",9
"62277",2019-03-31,"12:32:00","Pruth",9.5
"62278",2019-03-31,"13:32:00","Pruth",9.5
"62279",2019-03-31,"14:32:00","Pruth",10
"62280",2019-03-31,"15:32:00","Pruth",10.5
"62281",2019-03-31,"16:32:00","Pruth",11
"62282",2019-03-31,"17:32:00","Pruth",11
"62283",2019-03-31,"18:32:00","Pruth",10
"62284",2019-03-31,"19:32:00","Pruth",9.5
"62285",2019-03-31,"20:32:00","Pruth",9.5
"62286",2019-03-31,"21:32:00","Pruth",9.5
"62287",2019-03-31,"22:32:00","Pruth",9.5
"62288",2019-03-31,"23:32:00","Pruth",9.5
"62289",2019-04-01,"00:32:00","Pruth",9
"62290",2019-04-01,"01:32:00","Pruth",9
"62291",2019-04-01,"02:32:00","Pruth",9
"62292",2019-04-01,"03:32:00","Pruth",9.5
"62293",2019-04-01,"04:32:00","Pruth",9
"62294",2019-04-01,"05:32:00","Pruth",9
"62295",2019-04-01,"06:32:00","Pruth",9
"62296",2019-04-01,"07:32:00","Pruth",9
"62297",2019-04-01,"08:32:00","Pruth",9
"62298",2019-04-01,"09:32:00","Pruth",9
"62299",2019-04-01,"10:32:00","Pruth",9.5
"62300",2019-04-01,"11:32:00","Pruth",9.5
"62301",2019-04-01,"12:32:00","Pruth",10
"62302",2019-04-01,"13:32:00","Pruth",10
"62303",2019-04-01,"14:32:00","Pruth",10.5
"62304",2019-04-01,"15:32:00","Pruth",11
"62305",2019-04-01,"16:32:00","Pruth",11
"62306",2019-04-01,"17:32:00","Pruth",11
"62307",2019-04-01,"18:32:00","Pruth",10.5
"62308",2019-04-01,"19:32:00","Pruth",10
"62309",2019-04-01,"20:32:00","Pruth",9.5
"62310",2019-04-01,"21:32:00","Pruth",9.5
"62311",2019-04-01,"22:32:00","Pruth",10
"62312",2019-04-01,"23:32:00","Pruth",9.5
"62313",2019-04-02,"00:32:00","Pruth",10
"62314",2019-04-02,"01:32:00","Pruth",9.5
"62315",2019-04-02,"02:32:00","Pruth",9.5
"62316",2019-04-02,"03:32:00","Pruth",9.5
"62317",2019-04-02,"04:32:00","Pruth",9.5
"62318",2019-04-02,"05:32:00","Pruth",9.5
"62319",2019-04-02,"06:32:00","Pruth",9
"62320",2019-04-02,"07:32:00","Pruth",9.5
"62321",2019-04-02,"08:32:00","Pruth",9.5
"62322",2019-04-02,"09:32:00","Pruth",9.5
"62323",2019-04-02,"10:32:00","Pruth",10
"62324",2019-04-02,"11:32:00","Pruth",10
"62325",2019-04-02,"12:32:00","Pruth",10
"62326",2019-04-02,"13:32:00","Pruth",10
"62327",2019-04-02,"14:32:00","Pruth",10.5
"62328",2019-04-02,"15:32:00","Pruth",10
"62329",2019-04-02,"16:32:00","Pruth",11
"62330",2019-04-02,"17:32:00","Pruth",10.5
"62331",2019-04-02,"18:32:00","Pruth",10.5
"62332",2019-04-02,"19:32:00","Pruth",10.5
"62333",2019-04-02,"20:32:00","Pruth",10
"62334",2019-04-02,"21:32:00","Pruth",10
"62335",2019-04-02,"22:32:00","Pruth",10
"62336",2019-04-02,"23:32:00","Pruth",10
"62337",2019-04-03,"00:32:00","Pruth",9.5
"62338",2019-04-03,"01:32:00","Pruth",9.5
"62339",2019-04-03,"02:32:00","Pruth",9.5
"62340",2019-04-03,"03:32:00","Pruth",9.5
"62341",2019-04-03,"04:32:00","Pruth",9.5
"62342",2019-04-03,"05:32:00","Pruth",9.5
"62343",2019-04-03,"06:32:00","Pruth",9.5
"62344",2019-04-03,"07:32:00","Pruth",9.5
"62345",2019-04-03,"08:32:00","Pruth",9.5
"62346",2019-04-03,"09:32:00","Pruth",10
"62347",2019-04-03,"10:32:00","Pruth",10
"62348",2019-04-03,"11:32:00","Pruth",10
"62349",2019-04-03,"12:32:00","Pruth",10
"62350",2019-04-03,"13:32:00","Pruth",10
"62351",2019-04-03,"14:32:00","Pruth",10
"62352",2019-04-03,"15:32:00","Pruth",9.5
"62353",2019-04-03,"16:32:00","Pruth",10
"62354",2019-04-03,"17:32:00","Pruth",10.5
"62355",2019-04-03,"18:32:00","Pruth",10.5
"62356",2019-04-03,"19:32:00","Pruth",10.5
"62357",2019-04-03,"20:32:00","Pruth",10
"62358",2019-04-03,"21:32:00","Pruth",9.5
"62359",2019-04-03,"22:32:00","Pruth",10
"62360",2019-04-03,"23:32:00","Pruth",10
"62361",2019-04-04,"00:32:00","Pruth",9.5
"62362",2019-04-04,"01:32:00","Pruth",9.5
"62363",2019-04-04,"02:32:00","Pruth",9.5
"62364",2019-04-04,"03:32:00","Pruth",9.5
"62365",2019-04-04,"04:32:00","Pruth",9.5
"62366",2019-04-04,"05:32:00","Pruth",9.5
"62367",2019-04-04,"06:32:00","Pruth",9.5
"62368",2019-04-04,"07:32:00","Pruth",9.5
"62369",2019-04-04,"08:32:00","Pruth",9.5
"62370",2019-04-04,"09:32:00","Pruth",9.5
"62371",2019-04-04,"10:32:00","Pruth",9.5
"62372",2019-04-04,"11:32:00","Pruth",9.5
"62373",2019-04-04,"12:32:00","Pruth",10
"62374",2019-04-04,"13:32:00","Pruth",10
"62375",2019-04-04,"14:32:00","Pruth",10
"62376",2019-04-04,"15:32:00","Pruth",10
"62377",2019-04-04,"16:32:00","Pruth",10
"62378",2019-04-04,"17:32:00","Pruth",10.5
"62379",2019-04-04,"18:32:00","Pruth",10
"62380",2019-04-04,"19:32:00","Pruth",10
"62381",2019-04-04,"20:32:00","Pruth",10
"62382",2019-04-04,"21:32:00","Pruth",10
"62383",2019-04-04,"22:32:00","Pruth",10
"62384",2019-04-04,"23:32:00","Pruth",9.5
"62385",2019-04-05,"00:32:00","Pruth",9.5
"62386",2019-04-05,"01:32:00","Pruth",9.5
"62387",2019-04-05,"02:32:00","Pruth",9.5
"62388",2019-04-05,"03:32:00","Pruth",9.5
"62389",2019-04-05,"04:32:00","Pruth",9.5
"62390",2019-04-05,"05:32:00","Pruth",9.5
"62391",2019-04-05,"06:32:00","Pruth",9.5
"62392",2019-04-05,"07:32:00","Pruth",9.5
"62393",2019-04-05,"08:32:00","Pruth",9.5
"62394",2019-04-05,"09:32:00","Pruth",9.5
"62395",2019-04-05,"10:32:00","Pruth",10
"62396",2019-04-05,"11:32:00","Pruth",9.5
"62397",2019-04-05,"12:32:00","Pruth",9.5
"62398",2019-04-05,"13:32:00","Pruth",9.5
"62399",2019-04-05,"14:32:00","Pruth",9.5
"62400",2019-04-05,"15:32:00","Pruth",10
"62401",2019-04-05,"16:32:00","Pruth",10
"62402",2019-04-05,"17:32:00","Pruth",10
"62403",2019-04-05,"18:32:00","Pruth",10
"62404",2019-04-05,"19:32:00","Pruth",10
"62405",2019-04-05,"20:32:00","Pruth",10
"62406",2019-04-05,"21:32:00","Pruth",10
"62407",2019-04-05,"22:32:00","Pruth",9.5
"62408",2019-04-05,"23:32:00","Pruth",9.5
"62409",2019-04-06,"00:32:00","Pruth",9.5
"62410",2019-04-06,"01:32:00","Pruth",9.5
"62411",2019-04-06,"02:32:00","Pruth",9.5
"62412",2019-04-06,"03:32:00","Pruth",9.5
"62413",2019-04-06,"04:32:00","Pruth",9
"62414",2019-04-06,"05:32:00","Pruth",9
"62415",2019-04-06,"06:32:00","Pruth",9
"62416",2019-04-06,"07:32:00","Pruth",8.5
"62417",2019-04-06,"08:32:00","Pruth",9
"62418",2019-04-06,"09:32:00","Pruth",9
"62419",2019-04-06,"10:32:00","Pruth",9.5
"62420",2019-04-06,"11:32:00","Pruth",9.5
"62421",2019-04-06,"12:32:00","Pruth",9.5
"62422",2019-04-06,"13:32:00","Pruth",9.5
"62423",2019-04-06,"14:32:00","Pruth",9.5
"62424",2019-04-06,"15:32:00","Pruth",9.5
"62425",2019-04-06,"16:32:00","Pruth",9.5
"62426",2019-04-06,"17:32:00","Pruth",9.5
"62427",2019-04-06,"18:32:00","Pruth",9.5
"62428",2019-04-06,"19:32:00","Pruth",9.5
"62429",2019-04-06,"20:32:00","Pruth",9.5
"62430",2019-04-06,"21:32:00","Pruth",9.5
"62431",2019-04-06,"22:32:00","Pruth",9.5
"62432",2019-04-06,"23:32:00","Pruth",9
"62433",2019-04-07,"00:32:00","Pruth",9
"62434",2019-04-07,"01:32:00","Pruth",9
"62435",2019-04-07,"02:32:00","Pruth",9
"62436",2019-04-07,"03:32:00","Pruth",9
"62437",2019-04-07,"04:32:00","Pruth",9
"62438",2019-04-07,"05:32:00","Pruth",9
"62439",2019-04-07,"06:32:00","Pruth",8.5
"62440",2019-04-07,"07:32:00","Pruth",9
"62441",2019-04-07,"08:32:00","Pruth",8
"62442",2019-04-07,"09:32:00","Pruth",7.5
"62443",2019-04-07,"10:32:00","Pruth",8.5
"62444",2019-04-07,"11:32:00","Pruth",9
"62445",2019-04-07,"12:32:00","Pruth",9
"62446",2019-04-07,"13:32:00","Pruth",9
"62447",2019-04-07,"14:32:00","Pruth",9
"62448",2019-04-07,"15:32:00","Pruth",9
"62449",2019-04-07,"16:32:00","Pruth",9
"62450",2019-04-07,"17:32:00","Pruth",9
"62451",2019-04-07,"18:32:00","Pruth",9
"62452",2019-04-07,"19:32:00","Pruth",9
"62453",2019-04-07,"20:32:00","Pruth",9
"62454",2019-04-07,"21:32:00","Pruth",9
"62455",2019-04-07,"22:32:00","Pruth",9
"62456",2019-04-07,"23:32:00","Pruth",9
"62457",2019-04-08,"00:32:00","Pruth",8.5
"62458",2019-04-08,"01:32:00","Pruth",9
"62459",2019-04-08,"02:32:00","Pruth",9
"62460",2019-04-08,"03:32:00","Pruth",9
"62461",2019-04-08,"04:32:00","Pruth",9
"62462",2019-04-08,"05:32:00","Pruth",9
"62463",2019-04-08,"06:32:00","Pruth",9
"62464",2019-04-08,"07:32:00","Pruth",9
"62465",2019-04-08,"08:32:00","Pruth",8.5
"62466",2019-04-08,"09:32:00","Pruth",9.5
"62467",2019-04-08,"10:32:00","Pruth",13
"62468",2019-04-08,"11:32:00","Pruth",9.5
"62469",2019-04-08,"12:32:00","Pruth",9
"62470",2019-04-08,"13:32:00","Pruth",9
"62471",2019-04-08,"14:32:00","Pruth",9
"62472",2019-04-08,"15:32:00","Pruth",9
"62473",2019-04-08,"16:32:00","Pruth",9
"62474",2019-04-08,"17:32:00","Pruth",9
"62475",2019-04-08,"18:32:00","Pruth",9
"62476",2019-04-08,"19:32:00","Pruth",9
"62477",2019-04-08,"20:32:00","Pruth",9
"62478",2019-04-08,"21:32:00","Pruth",9
"62479",2019-04-08,"22:32:00","Pruth",9
"62480",2019-04-08,"23:32:00","Pruth",9
"62481",2019-04-09,"00:32:00","Pruth",8.5
"62482",2019-04-09,"01:32:00","Pruth",8.5
"62483",2019-04-09,"02:32:00","Pruth",8.5
"62484",2019-04-09,"03:32:00","Pruth",8.5
"62485",2019-04-09,"04:32:00","Pruth",9
"62486",2019-04-09,"05:32:00","Pruth",8.5
"62487",2019-04-09,"06:32:00","Pruth",9
"62488",2019-04-09,"07:32:00","Pruth",9
"62489",2019-04-09,"08:32:00","Pruth",8.5
"62490",2019-04-09,"09:32:00","Pruth",10
"62491",2019-04-09,"10:32:00","Pruth",11
"62492",2019-04-09,"11:32:00","Pruth",11.5
"62493",2019-04-09,"12:32:00","Pruth",9.5
"62494",2019-04-09,"13:32:00","Pruth",9.5
"62495",2019-04-09,"14:32:00","Pruth",9
"62496",2019-04-09,"15:32:00","Pruth",9.5
"62497",2019-04-09,"16:32:00","Pruth",9
"62498",2019-04-09,"17:32:00","Pruth",9
"62499",2019-04-09,"18:32:00","Pruth",9
"62500",2019-04-09,"19:32:00","Pruth",9
"62501",2019-04-09,"20:32:00","Pruth",9.5
"62502",2019-04-09,"21:32:00","Pruth",9.5
"62503",2019-04-09,"22:32:00","Pruth",9
"62504",2019-04-09,"23:32:00","Pruth",9
"62505",2019-04-10,"00:32:00","Pruth",9
"62506",2019-04-10,"01:32:00","Pruth",9
"62507",2019-04-10,"02:32:00","Pruth",9
"62508",2019-04-10,"03:32:00","Pruth",9
"62509",2019-04-10,"04:32:00","Pruth",9
"62510",2019-04-10,"05:32:00","Pruth",9
"62511",2019-04-10,"06:32:00","Pruth",9
"62512",2019-04-10,"07:32:00","Pruth",9
"62513",2019-04-10,"08:32:00","Pruth",9
"62514",2019-04-10,"09:32:00","Pruth",9
"62515",2019-04-10,"10:32:00","Pruth",10.5
"62516",2019-04-10,"11:32:00","Pruth",13.5
"62517",2019-04-10,"12:32:00","Pruth",12.5
"62518",2019-04-10,"13:32:00","Pruth",10.5
"62519",2019-04-10,"14:32:00","Pruth",10
"62520",2019-04-10,"15:32:00","Pruth",9.5
"62521",2019-04-10,"16:32:00","Pruth",9.5
"62522",2019-04-10,"17:32:00","Pruth",9.5
"62523",2019-04-10,"18:32:00","Pruth",9
"62524",2019-04-10,"19:32:00","Pruth",9
"62525",2019-04-10,"20:32:00","Pruth",9
"62526",2019-04-10,"21:32:00","Pruth",9
"62527",2019-04-10,"22:32:00","Pruth",9
"62528",2019-04-10,"23:32:00","Pruth",9
"62529",2019-04-11,"00:32:00","Pruth",9
"62530",2019-04-11,"01:32:00","Pruth",9
"62531",2019-04-11,"02:32:00","Pruth",9
"62532",2019-04-11,"03:32:00","Pruth",9
"62533",2019-04-11,"04:32:00","Pruth",9
"62534",2019-04-11,"05:32:00","Pruth",9
"62535",2019-04-11,"06:32:00","Pruth",9
"62536",2019-04-11,"07:32:00","Pruth",9
"62537",2019-04-11,"08:32:00","Pruth",9
"62538",2019-04-11,"09:32:00","Pruth",9
"62539",2019-04-11,"10:32:00","Pruth",9.5
"62540",2019-04-11,"11:32:00","Pruth",9.5
"62541",2019-04-11,"12:32:00","Pruth",15.5
"62542",2019-04-11,"13:32:00","Pruth",11
"62543",2019-04-11,"14:32:00","Pruth",10.5
"62544",2019-04-11,"15:32:00","Pruth",10
"62545",2019-04-11,"16:32:00","Pruth",9.5
"62546",2019-04-11,"17:32:00","Pruth",9.5
"62547",2019-04-11,"18:32:00","Pruth",9.5
"62548",2019-04-11,"19:32:00","Pruth",9.5
"62549",2019-04-11,"20:32:00","Pruth",9.5
"62550",2019-04-11,"21:32:00","Pruth",9.5
"62551",2019-04-11,"22:32:00","Pruth",9.5
"62552",2019-04-11,"23:32:00","Pruth",9.5
"62553",2019-04-12,"00:32:00","Pruth",9.5
"62554",2019-04-12,"01:32:00","Pruth",9
"62555",2019-04-12,"02:32:00","Pruth",9
"62556",2019-04-12,"03:32:00","Pruth",9
"62557",2019-04-12,"04:32:00","Pruth",9
"62558",2019-04-12,"05:32:00","Pruth",9
"62559",2019-04-12,"06:32:00","Pruth",9
"62560",2019-04-12,"07:32:00","Pruth",9
"62561",2019-04-12,"08:32:00","Pruth",9
"62562",2019-04-12,"09:32:00","Pruth",9
"62563",2019-04-12,"10:32:00","Pruth",9.5
"62564",2019-04-12,"11:32:00","Pruth",10
"62565",2019-04-12,"12:32:00","Pruth",11
"62566",2019-04-12,"13:32:00","Pruth",12
"62567",2019-04-12,"14:32:00","Pruth",11
"62568",2019-04-12,"15:32:00","Pruth",10
"62569",2019-04-12,"16:32:00","Pruth",10
"62570",2019-04-12,"17:32:00","Pruth",9.5
"62571",2019-04-12,"18:32:00","Pruth",9.5
"62572",2019-04-12,"19:32:00","Pruth",9.5
"62573",2019-04-12,"20:32:00","Pruth",9.5
"62574",2019-04-12,"21:32:00","Pruth",9.5
"62575",2019-04-12,"22:32:00","Pruth",9
"62576",2019-04-12,"23:32:00","Pruth",9.5
"62577",2019-04-13,"00:32:00","Pruth",9.5
"62578",2019-04-13,"01:32:00","Pruth",9.5
"62579",2019-04-13,"02:32:00","Pruth",9.5
"62580",2019-04-13,"03:32:00","Pruth",9.5
"62581",2019-04-13,"04:32:00","Pruth",9.5
"62582",2019-04-13,"05:32:00","Pruth",9.5
"62583",2019-04-13,"06:32:00","Pruth",9.5
"62584",2019-04-13,"07:32:00","Pruth",9.5
"62585",2019-04-13,"08:32:00","Pruth",9.5
"62586",2019-04-13,"09:32:00","Pruth",9.5
"62587",2019-04-13,"10:32:00","Pruth",9.5
"62588",2019-04-13,"11:32:00","Pruth",9.5
"62589",2019-04-13,"12:32:00","Pruth",9
"62590",2019-04-13,"13:32:00","Pruth",9.5
"62591",2019-04-13,"14:32:00","Pruth",9.5
"62592",2019-04-13,"15:32:00","Pruth",9.5
"62593",2019-04-13,"16:32:00","Pruth",9.5
"62594",2019-04-13,"17:32:00","Pruth",9
"62595",2019-04-13,"18:32:00","Pruth",8.5
"62596",2019-04-13,"19:32:00","Pruth",8.5
"62597",2019-04-13,"20:32:00","Pruth",8.5
"62598",2019-04-13,"21:32:00","Pruth",8.5
"62599",2019-04-13,"22:32:00","Pruth",8.5
"62600",2019-04-13,"23:32:00","Pruth",8.5
"62601",2019-04-14,"00:32:00","Pruth",8.5
"62602",2019-04-14,"01:32:00","Pruth",8.5
"62603",2019-04-14,"02:32:00","Pruth",8.5
"62604",2019-04-14,"03:32:00","Pruth",8.5
"62605",2019-04-14,"04:32:00","Pruth",8.5
"62606",2019-04-14,"05:32:00","Pruth",8.5
"62607",2019-04-14,"06:32:00","Pruth",8.5
"62608",2019-04-14,"07:32:00","Pruth",8.5
"62609",2019-04-14,"08:32:00","Pruth",8.5
"62610",2019-04-14,"09:32:00","Pruth",8.5
"62611",2019-04-14,"10:32:00","Pruth",9
"62612",2019-04-14,"11:32:00","Pruth",9
"62613",2019-04-14,"12:32:00","Pruth",9
