1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-04-09, 7:35:00 PM,C,8.5
2019-04-09, 8:35:00 PM,C,9
2019-04-09, 9:35:00 PM,C,9
2019-04-09, 10:35:00 PM,C,9
2019-04-09, 11:35:00 PM,C,8.5
2019-04-10, 12:35:00 AM,C,8.5
2019-04-10, 1:35:00 AM,C,8.5
2019-04-10, 2:35:00 AM,C,8.5
2019-04-10, 3:35:00 AM,C,8.5
2019-04-10, 4:35:00 AM,C,8.5
2019-04-10, 5:35:00 AM,C,8.5
2019-04-10, 6:35:00 AM,C,8.5
2019-04-10, 7:35:00 AM,C,8.5
2019-04-10, 8:35:00 AM,C,8.5
2019-04-10, 9:35:00 AM,C,9
2019-04-10, 10:35:00 AM,C,9.5
2019-04-10, 11:35:00 AM,C,13
2019-04-10, 12:35:00 PM,C,12.5
2019-04-10, 1:35:00 PM,C,11
2019-04-10, 2:35:00 PM,C,9.5
2019-04-10, 3:35:00 PM,C,9
2019-04-10, 4:35:00 PM,C,9
2019-04-10, 5:35:00 PM,C,9
2019-04-10, 6:35:00 PM,C,9
2019-04-10, 7:35:00 PM,C,8.5
2019-04-10, 8:35:00 PM,C,8.5
2019-04-10, 9:35:00 PM,C,9
2019-04-10, 10:35:00 PM,C,9
2019-04-10, 11:35:00 PM,C,8.5
2019-04-11, 12:35:00 AM,C,8.5
2019-04-11, 1:35:00 AM,C,8.5
2019-04-11, 2:35:00 AM,C,8.5
2019-04-11, 3:35:00 AM,C,8.5
2019-04-11, 4:35:00 AM,C,8.5
2019-04-11, 5:35:00 AM,C,8.5
