1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F40000001AAD3121
Is Mission Active?  true
Mission Start:  Thu Jun 14 21:16:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6689
Total Samples:  111308
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-10, 3:16:00 PM,C,7
2019-01-10, 4:16:00 PM,C,7
2019-01-10, 5:16:00 PM,C,7
2019-01-10, 6:16:00 PM,C,7
2019-01-10, 7:16:00 PM,C,7
2019-01-10, 8:16:00 PM,C,7
2019-01-10, 9:16:00 PM,C,6.5
2019-01-10, 10:16:00 PM,C,6
2019-01-10, 11:16:00 PM,C,7
2019-01-11, 12:16:00 AM,C,7
2019-01-11, 1:16:00 AM,C,7
2019-01-11, 2:16:00 AM,C,7
2019-01-11, 3:16:00 AM,C,7
2019-01-11, 4:16:00 AM,C,7
2019-01-11, 5:16:00 AM,C,7.5
2019-01-11, 6:16:00 AM,C,7.5
2019-01-11, 7:16:00 AM,C,7.5
2019-01-11, 8:16:00 AM,C,7.5
2019-01-11, 9:16:00 AM,C,7.5
2019-01-11, 10:16:00 AM,C,7.5
2019-01-11, 11:16:00 AM,C,7.5
2019-01-11, 12:16:00 PM,C,7.5
2019-01-11, 1:16:00 PM,C,7.5
2019-01-11, 2:16:00 PM,C,7.5
2019-01-11, 3:16:00 PM,C,7.5
2019-01-11, 4:16:00 PM,C,7.5
2019-01-11, 5:16:00 PM,C,7.5
2019-01-11, 6:16:00 PM,C,7.5
2019-01-11, 7:16:00 PM,C,7.5
2019-01-11, 8:16:00 PM,C,7.5
2019-01-11, 9:16:00 PM,C,7.5
2019-01-11, 10:16:00 PM,C,7
2019-01-11, 11:16:00 PM,C,7
2019-01-12, 12:16:00 AM,C,7.5
2019-01-12, 1:16:00 AM,C,7.5
2019-01-12, 2:16:00 AM,C,7.5
2019-01-12, 3:16:00 AM,C,7.5
2019-01-12, 4:16:00 AM,C,7.5
2019-01-12, 5:16:00 AM,C,7.5
2019-01-12, 6:16:00 AM,C,7.5
2019-01-12, 7:16:00 AM,C,7.5
2019-01-12, 8:16:00 AM,C,7.5
