Date/Time,Unit,Value,
2019-06-03, 10:52:00 AM,C,12
2019-06-03, 11:52:00 AM,C,11.5
2019-06-03, 12:52:00 PM,C,11
2019-06-03, 1:52:00 PM,C,11.5
2019-06-03, 2:52:00 PM,C,11.5
2019-06-03, 3:52:00 PM,C,12
2019-06-03, 4:52:00 PM,C,11
2019-06-03, 5:52:00 PM,C,12
2019-06-03, 6:52:00 PM,C,12
2019-06-03, 7:52:00 PM,C,11.5
2019-06-03, 8:52:00 PM,C,11.5
2019-06-03, 9:52:00 PM,C,11.5
2019-06-03, 10:52:00 PM,C,10.5
2019-06-03, 11:52:00 PM,C,10.5
2019-06-04, 12:52:00 AM,C,10
2019-06-04, 1:52:00 AM,C,10
2019-06-04, 2:52:00 AM,C,11
2019-06-04, 3:52:00 AM,C,11
2019-06-04, 4:52:00 AM,C,11
2019-06-04, 5:52:00 AM,C,11
2019-06-04, 6:52:00 AM,C,10.5
2019-06-04, 7:52:00 AM,C,13.5
2019-06-04, 8:52:00 AM,C,14
2019-06-04, 9:52:00 AM,C,14.5
2019-06-04, 10:52:00 AM,C,15
2019-06-04, 11:52:00 AM,C,15.5
2019-06-04, 12:52:00 PM,C,15.5
2019-06-04, 1:52:00 PM,C,16
2019-06-04, 2:52:00 PM,C,16
2019-06-04, 3:52:00 PM,C,17
2019-06-04, 4:52:00 PM,C,16.5
2019-06-04, 5:52:00 PM,C,17
2019-06-04, 6:52:00 PM,C,17
2019-06-04, 7:52:00 PM,C,17
2019-06-04, 8:52:00 PM,C,17
2019-06-04, 9:52:00 PM,C,17
2019-06-04, 10:52:00 PM,C,17
2019-06-04, 11:52:00 PM,C,17
2019-06-05, 12:52:00 AM,C,17
2019-06-05, 1:52:00 AM,C,17
2019-06-05, 2:52:00 AM,C,16.5
2019-06-05, 3:52:00 AM,C,16.5
2019-06-05, 4:52:00 AM,C,16.5
2019-06-05, 5:52:00 AM,C,16.5
2019-06-05, 6:52:00 AM,C,16
2019-06-05, 7:52:00 AM,C,16
2019-06-05, 8:52:00 AM,C,16
2019-06-05, 9:52:00 AM,C,16
2019-06-05, 10:52:00 AM,C,16
2019-06-05, 11:52:00 AM,C,15.5
2019-06-05, 12:52:00 PM,C,15.5
2019-06-05, 1:52:00 PM,C,16
2019-06-05, 2:52:00 PM,C,16.5
2019-06-05, 3:52:00 PM,C,21
2019-06-05, 4:52:00 PM,C,16.5
