1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 2F0000002BB0FF21
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:46:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  41525
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-04-02, 4:46:00 PM,C,11
2019-04-02, 5:46:00 PM,C,11
2019-04-02, 6:46:00 PM,C,11
2019-04-02, 7:46:00 PM,C,10
2019-04-02, 8:46:00 PM,C,10
2019-04-02, 9:46:00 PM,C,9.5
2019-04-02, 10:46:00 PM,C,9.5
2019-04-02, 11:46:00 PM,C,9.5
2019-04-03, 12:46:00 AM,C,9.5
2019-04-03, 1:46:00 AM,C,9.5
2019-04-03, 2:46:00 AM,C,9.5
2019-04-03, 3:46:00 AM,C,9.5
2019-04-03, 4:46:00 AM,C,9.5
2019-04-03, 5:46:00 AM,C,9.5
2019-04-03, 6:46:00 AM,C,9.5
2019-04-03, 7:46:00 AM,C,9.5
2019-04-03, 8:46:00 AM,C,9.5
2019-04-03, 9:46:00 AM,C,9.5
2019-04-03, 10:46:00 AM,C,9.5
2019-04-03, 11:46:00 AM,C,9.5
2019-04-03, 12:46:00 PM,C,9.5
2019-04-03, 1:46:00 PM,C,9.5
2019-04-03, 2:46:00 PM,C,9.5
2019-04-03, 3:46:00 PM,C,9.5
2019-04-03, 4:46:00 PM,C,10
2019-04-03, 5:46:00 PM,C,10.5
2019-04-03, 6:46:00 PM,C,9.5
2019-04-03, 7:46:00 PM,C,8.5
2019-04-03, 8:46:00 PM,C,9.5
2019-04-03, 9:46:00 PM,C,9.5
2019-04-03, 10:46:00 PM,C,9.5
2019-04-03, 11:46:00 PM,C,9.5
2019-04-04, 12:46:00 AM,C,9.5
2019-04-04, 1:46:00 AM,C,9
2019-04-04, 2:46:00 AM,C,9.5
2019-04-04, 3:46:00 AM,C,9.5
2019-04-04, 4:46:00 AM,C,9.5
2019-04-04, 5:46:00 AM,C,9
2019-04-04, 6:46:00 AM,C,9
2019-04-04, 7:46:00 AM,C,8.5
2019-04-04, 8:46:00 AM,C,9
2019-04-04, 9:46:00 AM,C,9
2019-04-04, 10:46:00 AM,C,9
2019-04-04, 11:46:00 AM,C,9.5
2019-04-04, 12:46:00 PM,C,9.5
2019-04-04, 1:46:00 PM,C,9.5
2019-04-04, 2:46:00 PM,C,9.5
2019-04-04, 3:46:00 PM,C,10
2019-04-04, 4:46:00 PM,C,9.5
2019-04-04, 5:46:00 PM,C,10
2019-04-04, 6:46:00 PM,C,10.5
2019-04-04, 7:46:00 PM,C,9.5
2019-04-04, 8:46:00 PM,C,9.5
2019-04-04, 9:46:00 PM,C,9.5
2019-04-04, 10:46:00 PM,C,9.5
2019-04-04, 11:46:00 PM,C,9.5
2019-04-05, 12:46:00 AM,C,9.5
2019-04-05, 1:46:00 AM,C,9.5
2019-04-05, 2:46:00 AM,C,9.5
2019-04-05, 3:46:00 AM,C,9.5
2019-04-05, 4:46:00 AM,C,9.5
2019-04-05, 5:46:00 AM,C,9.5
2019-04-05, 6:46:00 AM,C,9.5
2019-04-05, 7:46:00 AM,C,9
2019-04-05, 8:46:00 AM,C,9
2019-04-05, 9:46:00 AM,C,9.5
2019-04-05, 10:46:00 AM,C,9.5
2019-04-05, 11:46:00 AM,C,9.5
2019-04-05, 12:46:00 PM,C,9.5
2019-04-05, 1:46:00 PM,C,9.5
2019-04-05, 2:46:00 PM,C,9.5
2019-04-05, 3:46:00 PM,C,9.5
2019-04-05, 4:46:00 PM,C,9.5
2019-04-05, 5:46:00 PM,C,9.5
2019-04-05, 6:46:00 PM,C,10
2019-04-05, 7:46:00 PM,C,9.5
2019-04-05, 8:46:00 PM,C,9
2019-04-05, 9:46:00 PM,C,9.5
2019-04-05, 10:46:00 PM,C,9.5
2019-04-05, 11:46:00 PM,C,9
2019-04-06, 12:46:00 AM,C,9
2019-04-06, 1:46:00 AM,C,9
2019-04-06, 2:46:00 AM,C,9
2019-04-06, 3:46:00 AM,C,9
2019-04-06, 4:46:00 AM,C,9
2019-04-06, 5:46:00 AM,C,9
2019-04-06, 6:46:00 AM,C,8.5
2019-04-06, 7:46:00 AM,C,8
2019-04-06, 8:46:00 AM,C,8
2019-04-06, 9:46:00 AM,C,8.5
2019-04-06, 10:46:00 AM,C,9.5
2019-04-06, 11:46:00 AM,C,9
2019-04-06, 12:46:00 PM,C,9
2019-04-06, 1:46:00 PM,C,9
2019-04-06, 2:46:00 PM,C,9
2019-04-06, 3:46:00 PM,C,9
2019-04-06, 4:46:00 PM,C,9
2019-04-06, 5:46:00 PM,C,9.5
2019-04-06, 6:46:00 PM,C,9.5
2019-04-06, 7:46:00 PM,C,9.5
2019-04-06, 8:46:00 PM,C,9
2019-04-06, 9:46:00 PM,C,9
2019-04-06, 10:46:00 PM,C,9
2019-04-06, 11:46:00 PM,C,9
2019-04-07, 12:46:00 AM,C,9
2019-04-07, 1:46:00 AM,C,9
2019-04-07, 2:46:00 AM,C,9
2019-04-07, 3:46:00 AM,C,9
2019-04-07, 4:46:00 AM,C,8.5
2019-04-07, 5:46:00 AM,C,8.5
2019-04-07, 6:46:00 AM,C,8.5
2019-04-07, 7:46:00 AM,C,8
2019-04-07, 8:46:00 AM,C,7
2019-04-07, 9:46:00 AM,C,6.5
2019-04-07, 10:46:00 AM,C,8
2019-04-07, 11:46:00 AM,C,8.5
2019-04-07, 12:46:00 PM,C,8.5
2019-04-07, 1:46:00 PM,C,9
2019-04-07, 2:46:00 PM,C,9
2019-04-07, 3:46:00 PM,C,9
2019-04-07, 4:46:00 PM,C,8.5
2019-04-07, 5:46:00 PM,C,9
2019-04-07, 6:46:00 PM,C,9
2019-04-07, 7:46:00 PM,C,9
2019-04-07, 8:46:00 PM,C,9
2019-04-07, 9:46:00 PM,C,9
2019-04-07, 10:46:00 PM,C,9
2019-04-07, 11:46:00 PM,C,8.5
2019-04-08, 12:46:00 AM,C,8.5
2019-04-08, 1:46:00 AM,C,8.5
2019-04-08, 2:46:00 AM,C,8.5
2019-04-08, 3:46:00 AM,C,8.5
2019-04-08, 4:46:00 AM,C,8.5
2019-04-08, 5:46:00 AM,C,8.5
2019-04-08, 6:46:00 AM,C,8.5
2019-04-08, 7:46:00 AM,C,8.5
2019-04-08, 8:46:00 AM,C,8.5
2019-04-08, 9:46:00 AM,C,10
2019-04-08, 10:46:00 AM,C,15.5
2019-04-08, 11:46:00 AM,C,9.5
2019-04-08, 12:46:00 PM,C,9
2019-04-08, 1:46:00 PM,C,9
2019-04-08, 2:46:00 PM,C,9
2019-04-08, 3:46:00 PM,C,9
2019-04-08, 4:46:00 PM,C,9
2019-04-08, 5:46:00 PM,C,8.5
2019-04-08, 6:46:00 PM,C,8.5
2019-04-08, 7:46:00 PM,C,8.5
2019-04-08, 8:46:00 PM,C,8.5
2019-04-08, 9:46:00 PM,C,9
2019-04-08, 10:46:00 PM,C,8.5
2019-04-08, 11:46:00 PM,C,8.5
2019-04-09, 12:46:00 AM,C,8.5
2019-04-09, 1:46:00 AM,C,8.5
2019-04-09, 2:46:00 AM,C,8
2019-04-09, 3:46:00 AM,C,8.5
2019-04-09, 4:46:00 AM,C,8.5
2019-04-09, 5:46:00 AM,C,8.5
2019-04-09, 6:46:00 AM,C,8.5
2019-04-09, 7:46:00 AM,C,8.5
2019-04-09, 8:46:00 AM,C,8.5
2019-04-09, 9:46:00 AM,C,9.5
2019-04-09, 10:46:00 AM,C,10.5
2019-04-09, 11:46:00 AM,C,11
2019-04-09, 12:46:00 PM,C,9.5
2019-04-09, 1:46:00 PM,C,9.5
2019-04-09, 2:46:00 PM,C,9
2019-04-09, 3:46:00 PM,C,9
2019-04-09, 4:46:00 PM,C,9
2019-04-09, 5:46:00 PM,C,9
2019-04-09, 6:46:00 PM,C,9
2019-04-09, 7:46:00 PM,C,9
2019-04-09, 8:46:00 PM,C,9
2019-04-09, 9:46:00 PM,C,9
2019-04-09, 10:46:00 PM,C,9
2019-04-09, 11:46:00 PM,C,9
2019-04-10, 12:46:00 AM,C,9
2019-04-10, 1:46:00 AM,C,9
2019-04-10, 2:46:00 AM,C,8.5
2019-04-10, 3:46:00 AM,C,8.5
2019-04-10, 4:46:00 AM,C,8.5
2019-04-10, 5:46:00 AM,C,8.5
2019-04-10, 6:46:00 AM,C,8.5
2019-04-10, 7:46:00 AM,C,8.5
2019-04-10, 8:46:00 AM,C,8.5
2019-04-10, 9:46:00 AM,C,9
2019-04-10, 10:46:00 AM,C,12
2019-04-10, 11:46:00 AM,C,17.5
2019-04-10, 12:46:00 PM,C,13.5
2019-04-10, 1:46:00 PM,C,10.5
2019-04-10, 2:46:00 PM,C,9.5
2019-04-10, 3:46:00 PM,C,9
2019-04-10, 4:46:00 PM,C,9
2019-04-10, 5:46:00 PM,C,9
2019-04-10, 6:46:00 PM,C,9
2019-04-10, 7:46:00 PM,C,9
2019-04-10, 8:46:00 PM,C,9
2019-04-10, 9:46:00 PM,C,9
2019-04-10, 10:46:00 PM,C,9
2019-04-10, 11:46:00 PM,C,9
2019-04-11, 12:46:00 AM,C,9
2019-04-11, 1:46:00 AM,C,9
2019-04-11, 2:46:00 AM,C,9
2019-04-11, 3:46:00 AM,C,9
2019-04-11, 4:46:00 AM,C,9
2019-04-11, 5:46:00 AM,C,9
2019-04-11, 6:46:00 AM,C,9
2019-04-11, 7:46:00 AM,C,9
2019-04-11, 8:46:00 AM,C,9
2019-04-11, 9:46:00 AM,C,9
2019-04-11, 10:46:00 AM,C,8.5
2019-04-11, 11:46:00 AM,C,9.5
2019-04-11, 12:46:00 PM,C,20
2019-04-11, 1:46:00 PM,C,23
2019-04-11, 2:46:00 PM,C,10.5
2019-04-11, 3:46:00 PM,C,9.5
2019-04-11, 4:46:00 PM,C,9.5
2019-04-11, 5:46:00 PM,C,9.5
2019-04-11, 6:46:00 PM,C,9
2019-04-11, 7:46:00 PM,C,9
2019-04-11, 8:46:00 PM,C,9
2019-04-11, 9:46:00 PM,C,9.5
2019-04-11, 10:46:00 PM,C,9
2019-04-11, 11:46:00 PM,C,9
2019-04-12, 12:46:00 AM,C,9
2019-04-12, 1:46:00 AM,C,9
2019-04-12, 2:46:00 AM,C,9
2019-04-12, 3:46:00 AM,C,9
2019-04-12, 4:46:00 AM,C,9
2019-04-12, 5:46:00 AM,C,9
2019-04-12, 6:46:00 AM,C,8.5
2019-04-12, 7:46:00 AM,C,8.5
2019-04-12, 8:46:00 AM,C,9
2019-04-12, 9:46:00 AM,C,9
2019-04-12, 10:46:00 AM,C,9.5
2019-04-12, 11:46:00 AM,C,10.5
2019-04-12, 12:46:00 PM,C,24
2019-04-12, 1:46:00 PM,C,18.5
2019-04-12, 2:46:00 PM,C,17.5
2019-04-12, 3:46:00 PM,C,10.5
2019-04-12, 4:46:00 PM,C,9.5
2019-04-12, 5:46:00 PM,C,9.5
2019-04-12, 6:46:00 PM,C,9
2019-04-12, 7:46:00 PM,C,9.5
2019-04-12, 8:46:00 PM,C,9.5
2019-04-12, 9:46:00 PM,C,9
2019-04-12, 10:46:00 PM,C,9
2019-04-12, 11:46:00 PM,C,9.5
2019-04-13, 12:46:00 AM,C,9.5
2019-04-13, 1:46:00 AM,C,9.5
2019-04-13, 2:46:00 AM,C,9
2019-04-13, 3:46:00 AM,C,9
2019-04-13, 4:46:00 AM,C,9
2019-04-13, 5:46:00 AM,C,9
2019-04-13, 6:46:00 AM,C,9
2019-04-13, 7:46:00 AM,C,9
2019-04-13, 8:46:00 AM,C,9
2019-04-13, 9:46:00 AM,C,9
2019-04-13, 10:46:00 AM,C,9
2019-04-13, 11:46:00 AM,C,9
2019-04-13, 12:46:00 PM,C,9
2019-04-13, 1:46:00 PM,C,9
2019-04-13, 2:46:00 PM,C,9.5
2019-04-13, 3:46:00 PM,C,9
2019-04-13, 4:46:00 PM,C,9.5
2019-04-13, 5:46:00 PM,C,8.5
2019-04-13, 6:46:00 PM,C,8.5
2019-04-13, 7:46:00 PM,C,8
2019-04-13, 8:46:00 PM,C,8.5
2019-04-13, 9:46:00 PM,C,8
2019-04-13, 10:46:00 PM,C,8
2019-04-13, 11:46:00 PM,C,8
2019-04-14, 12:46:00 AM,C,8.5
2019-04-14, 1:46:00 AM,C,8.5
2019-04-14, 2:46:00 AM,C,8.5
2019-04-14, 3:46:00 AM,C,8.5
2019-04-14, 4:46:00 AM,C,8
2019-04-14, 5:46:00 AM,C,8
2019-04-14, 6:46:00 AM,C,8
2019-04-14, 7:46:00 AM,C,8
2019-04-14, 8:46:00 AM,C,8
2019-04-14, 9:46:00 AM,C,8.5
2019-04-14, 10:46:00 AM,C,8.5
2019-04-14, 11:46:00 AM,C,8.5
2019-04-14, 12:46:00 PM,C,8.5
2019-04-14, 1:46:00 PM,C,8.5
2019-04-14, 2:46:00 PM,C,7.5
2019-04-14, 3:46:00 PM,C,10
2019-04-14, 4:46:00 PM,C,10
2019-04-14, 5:46:00 PM,C,10
2019-04-14, 6:46:00 PM,C,9
2019-04-14, 7:46:00 PM,C,8.5
2019-04-14, 8:46:00 PM,C,8.5
