Date/Time,Unit,Value,
2019-04-12, 11:27:00 PM,C,15.5
2019-04-12, 12:27:00 AM,C,15.5
2019-04-12, 1:27:00 AM,C,15.5
2019-04-12, 2:27:00 AM,C,15.5
2019-04-12, 3:27:00 AM,C,15.5
2019-04-12, 4:27:00 AM,C,15.5
2019-04-12, 5:27:00 AM,C,15.5
2019-04-12, 6:27:00 AM,C,15
2019-04-12, 7:27:00 AM,C,14.5
2019-04-12, 8:27:00 AM,C,14
2019-04-12, 9:27:00 AM,C,13.5
2019-04-12, 10:27:00 AM,C,13
2019-04-12, 11:27:00 AM,C,13.5
2019-04-13, 12:27:00 PM,C,13.5
2019-04-13, 1:27:00 PM,C,14.5
2019-04-13, 2:27:00 PM,C,15
2019-04-13, 3:27:00 PM,C,14
2019-04-13, 4:27:00 PM,C,14
2019-04-13, 5:27:00 PM,C,14
2019-04-13, 6:27:00 PM,C,15
2019-04-13, 7:27:00 PM,C,15
2019-04-13, 8:27:00 PM,C,14.5
2019-04-13, 9:27:00 PM,C,14.5
2019-04-13, 10:27:00 PM,C,14.5
2019-04-13, 11:27:00 PM,C,14
2019-04-13, 12:27:00 AM,C,14.5
2019-04-13, 1:27:00 AM,C,15
2019-04-13, 2:27:00 AM,C,15
2019-04-13, 3:27:00 AM,C,15
2019-04-13, 4:27:00 AM,C,15
2019-04-13, 5:27:00 AM,C,15
2019-04-13, 6:27:00 AM,C,15
2019-04-13, 7:27:00 AM,C,15
2019-04-13, 8:27:00 AM,C,14.5
2019-04-13, 9:27:00 AM,C,15
2019-04-13, 10:27:00 AM,C,14
2019-04-13, 11:27:00 AM,C,13
2019-04-14, 12:27:00 PM,C,13.5
2019-04-14, 1:27:00 PM,C,15
2019-04-14, 2:27:00 PM,C,14.5
2019-04-14, 3:27:00 PM,C,14.5
2019-04-14, 4:27:00 PM,C,14
2019-04-14, 5:27:00 PM,C,14.5
2019-04-14, 6:27:00 PM,C,15.5
2019-04-14, 7:27:00 PM,C,15.5
2019-04-14, 8:27:00 PM,C,16
2019-04-14, 9:27:00 PM,C,15
2019-04-14, 10:27:00 PM,C,14.5
2019-04-14, 11:27:00 PM,C,15.5
2019-04-14, 12:27:00 AM,C,14
2019-04-14, 1:27:00 AM,C,15.5
2019-04-14, 2:27:00 AM,C,17
2019-04-14, 3:27:00 AM,C,16
2019-04-14, 4:27:00 AM,C,17
2019-04-14, 5:27:00 AM,C,17
2019-04-14, 6:27:00 AM,C,17
2019-04-14, 7:27:00 AM,C,17
2019-04-14, 8:27:00 AM,C,16
2019-04-14, 9:27:00 AM,C,15
2019-04-14, 10:27:00 AM,C,13.5
2019-04-14, 11:27:00 AM,C,12.5
2019-04-15, 12:27:00 PM,C,12.5
2019-04-15, 1:27:00 PM,C,12.5
2019-04-15, 2:27:00 PM,C,15.5
2019-04-15, 3:27:00 PM,C,15.5
2019-04-15, 4:27:00 PM,C,14.5
2019-04-15, 5:27:00 PM,C,14.5
2019-04-15, 6:27:00 PM,C,17
2019-04-15, 7:27:00 PM,C,17
2019-04-15, 8:27:00 PM,C,16
2019-04-15, 9:27:00 PM,C,16
2019-04-15, 10:27:00 PM,C,15
2019-04-15, 11:27:00 PM,C,15.5
2019-04-15, 12:27:00 AM,C,14.5
2019-04-15, 1:27:00 AM,C,14.5
2019-04-15, 2:27:00 AM,C,15.5
2019-04-15, 3:27:00 AM,C,16
2019-04-15, 4:27:00 AM,C,16.5
2019-04-15, 5:27:00 AM,C,17
2019-04-15, 6:27:00 AM,C,16.5
2019-04-15, 7:27:00 AM,C,16.5
2019-04-15, 8:27:00 AM,C,16
2019-04-15, 9:27:00 AM,C,13
2019-04-15, 10:27:00 AM,C,13
