Date/Time,Unit,Value,
2019-04-10, 11:45:00 PM,C,9
2019-04-11, 12:45:00 AM,C,9
2019-04-11, 1:45:00 AM,C,9
2019-04-11, 2:45:00 AM,C,9
2019-04-11, 3:45:00 AM,C,9
2019-04-11, 4:45:00 AM,C,9
2019-04-11, 5:45:00 AM,C,9
2019-04-11, 6:45:00 AM,C,9
2019-04-11, 7:45:00 AM,C,9
2019-04-11, 8:45:00 AM,C,9
2019-04-11, 9:45:00 AM,C,9
2019-04-11, 10:45:00 AM,C,8.5
2019-04-11, 11:45:00 AM,C,9
2019-04-11, 12:45:00 PM,C,10
2019-04-11, 1:45:00 PM,C,13
2019-04-11, 2:45:00 PM,C,11
2019-04-11, 3:45:00 PM,C,10
2019-04-11, 4:45:00 PM,C,9.5
2019-04-11, 5:45:00 PM,C,9.5
2019-04-11, 6:45:00 PM,C,9.5
2019-04-11, 7:45:00 PM,C,9
2019-04-11, 8:45:00 PM,C,9
2019-04-11, 9:45:00 PM,C,9
2019-04-11, 10:45:00 PM,C,9
2019-04-11, 11:45:00 PM,C,9
2019-04-12, 12:45:00 AM,C,9
2019-04-12, 1:45:00 AM,C,9
2019-04-12, 2:45:00 AM,C,9
2019-04-12, 3:45:00 AM,C,9
2019-04-12, 4:45:00 AM,C,8.5
2019-04-12, 5:45:00 AM,C,8.5
2019-04-12, 6:45:00 AM,C,8.5
2019-04-12, 7:45:00 AM,C,8.5
2019-04-12, 8:45:00 AM,C,8.5
2019-04-12, 9:45:00 AM,C,8.5
2019-04-12, 10:45:00 AM,C,9
2019-04-12, 11:45:00 AM,C,9
2019-04-12, 12:45:00 PM,C,10
2019-04-12, 1:45:00 PM,C,13
2019-04-12, 2:45:00 PM,C,15.5
2019-04-12, 3:45:00 PM,C,10.5
2019-04-12, 4:45:00 PM,C,9.5
2019-04-12, 5:45:00 PM,C,9.5
2019-04-12, 6:45:00 PM,C,9
2019-04-12, 7:45:00 PM,C,9.5
2019-04-12, 8:45:00 PM,C,9.5
2019-04-12, 9:45:00 PM,C,9
2019-04-12, 10:45:00 PM,C,9
2019-04-12, 11:45:00 PM,C,9.5
2019-04-13, 12:45:00 AM,C,9.5
2019-04-13, 1:45:00 AM,C,9.5
2019-04-13, 2:45:00 AM,C,9
2019-04-13, 3:45:00 AM,C,9
2019-04-13, 4:45:00 AM,C,9
2019-04-13, 5:45:00 AM,C,9
2019-04-13, 6:45:00 AM,C,9
2019-04-13, 7:45:00 AM,C,9
2019-04-13, 8:45:00 AM,C,9
2019-04-13, 9:45:00 AM,C,9
2019-04-13, 10:45:00 AM,C,9
2019-04-13, 11:45:00 AM,C,9
2019-04-13, 12:45:00 PM,C,9
2019-04-13, 1:45:00 PM,C,9
2019-04-13, 2:45:00 PM,C,10
2019-04-13, 3:45:00 PM,C,9.5
2019-04-13, 4:45:00 PM,C,9
2019-04-13, 5:45:00 PM,C,9
2019-04-13, 6:45:00 PM,C,8.5
2019-04-13, 7:45:00 PM,C,8
2019-04-13, 8:45:00 PM,C,8.5
2019-04-13, 9:45:00 PM,C,8
2019-04-13, 10:45:00 PM,C,8
2019-04-13, 11:45:00 PM,C,8
2019-04-14, 12:45:00 AM,C,8.5
2019-04-14, 1:45:00 AM,C,8.5
2019-04-14, 2:45:00 AM,C,8.5
2019-04-14, 3:45:00 AM,C,8.5
2019-04-14, 4:45:00 AM,C,8
2019-04-14, 5:45:00 AM,C,8
2019-04-14, 6:45:00 AM,C,8
2019-04-14, 7:45:00 AM,C,8
2019-04-14, 8:45:00 AM,C,8
2019-04-14, 9:45:00 AM,C,8
2019-04-14, 10:45:00 AM,C,8.5
2019-04-14, 11:45:00 AM,C,8.5
2019-04-14, 12:45:00 PM,C,8.5
2019-04-14, 1:45:00 PM,C,8.5
2019-04-14, 2:45:00 PM,C,8
2019-04-14, 3:45:00 PM,C,11.5
2019-04-14, 4:45:00 PM,C,12.5
2019-04-14, 5:45:00 PM,C,10.5
2019-04-14, 6:45:00 PM,C,9
2019-04-14, 7:45:00 PM,C,8.5
2019-04-14, 8:45:00 PM,C,8.5
2019-04-14, 9:45:00 PM,C,8.5
2019-04-14, 10:45:00 PM,C,8.5
2019-04-14, 11:45:00 PM,C,8.5
2019-04-15, 12:45:00 AM,C,8.5
2019-04-15, 1:45:00 AM,C,8.5
2019-04-15, 2:45:00 AM,C,8.5
2019-04-15, 3:45:00 AM,C,8.5
2019-04-15, 4:45:00 AM,C,8.5
2019-04-15, 5:45:00 AM,C,8.5
2019-04-15, 6:45:00 AM,C,8.5
2019-04-15, 7:45:00 AM,C,8
2019-04-15, 8:45:00 AM,C,8.5
2019-04-15, 9:45:00 AM,C,8.5
2019-04-15, 10:45:00 AM,C,8.5
2019-04-15, 11:45:00 AM,C,8.5
2019-04-15, 12:45:00 PM,C,8.5
2019-04-15, 1:45:00 PM,C,8.5
2019-04-15, 2:45:00 PM,C,9
2019-04-15, 3:45:00 PM,C,14.5
2019-04-15, 4:45:00 PM,C,22.5
2019-04-15, 5:45:00 PM,C,16
2019-04-15, 6:45:00 PM,C,12.5
2019-04-15, 7:45:00 PM,C,9.5
2019-04-15, 8:45:00 PM,C,9
2019-04-15, 9:45:00 PM,C,9
2019-04-15, 10:45:00 PM,C,8.5
2019-04-15, 11:45:00 PM,C,9
2019-04-16, 12:45:00 AM,C,8.5
2019-04-16, 1:45:00 AM,C,9
2019-04-16, 2:45:00 AM,C,9
2019-04-16, 3:45:00 AM,C,9
2019-04-16, 4:45:00 AM,C,9
2019-04-16, 5:45:00 AM,C,8.5
2019-04-16, 6:45:00 AM,C,8.5
2019-04-16, 7:45:00 AM,C,8.5
2019-04-16, 8:45:00 AM,C,8.5
2019-04-16, 9:45:00 AM,C,8.5
2019-04-16, 10:45:00 AM,C,8.5
2019-04-16, 11:45:00 AM,C,8.5
2019-04-16, 12:45:00 PM,C,8.5
2019-04-16, 1:45:00 PM,C,8.5
2019-04-16, 2:45:00 PM,C,9
2019-04-16, 3:45:00 PM,C,9.5
